Energy_keV,Counts
218.4610649731314,258
219.92657547630677,263
221.39208597948215,270
222.85759648265753,232
224.3231069858329,294
225.7886174890083,256
227.25412799218367,259
228.71963849535905,293
230.18514899853443,244
231.6506595017098,235
233.1161700048852,233
234.58168050806057,228
236.04719101123595,276
237.51270151441133,273
238.9782120175867,234
240.44372252076207,262
241.90923302393745,267
243.37474352711283,245
244.8402540302882,267
246.3057645334636,248
247.77127503663897,246
249.23678553981435,273
250.70229604298973,265
252.1678065461651,229
253.6333170493405,252
255.09882755251587,243
256.5643380556913,246
258.02984855886666,275
259.49535906204204,242
260.9608695652174,285
262.4263800683928,255
263.8918905715682,239
265.35740107474356,256
266.82291157791894,262
268.2884220810943,222
269.7539325842697,214
271.21944308744503,244
272.6849535906204,239
274.1504640937958,226
275.61597459697117,251
277.08148510014655,219
278.54699560332193,216
280.0125061064973,254
281.4780166096727,218
282.9435271128481,237
284.40903761602345,237
285.87454811919883,256
287.3400586223742,239
288.8055691255496,219
290.271079628725,208
291.73659013190036,219
293.20210063507574,252
294.6676111382511,281
296.1331216414265,230
297.5986321446019,211
299.06414264777726,245
300.52965315095264,236
301.995163654128,242
303.4606741573034,201
304.9261846604788,235
306.39169516365416,226
307.85720566682954,235
309.3227161700049,240
310.7882266731803,245
312.2537371763557,227
313.719247679531,243
315.1847581827064,259
316.65026868588177,269
318.11577918905715,239
319.58128969223253,262
321.0468001954079,196
322.5123106985833,227
323.9778212017587,236
325.44333170493405,249
326.90884220810943,228
328.3743527112848,249
329.8398632144602,229
331.3053737176356,267
332.77088422081096,217
334.23639472398634,235
335.7019052271617,208
337.1674157303371,230
338.6329262335125,230
340.09843673668786,231
341.56394723986324,248
343.0294577430386,208
344.494968246214,239
345.9604787493894,236
347.42598925256476,208
348.89149975574014,220
350.3570102589155,221
351.8225207620909,249
353.2880312652663,226
354.7535417684416,220
356.219052271617,207
357.68456277479237,224
359.15007327796775,222
360.61558378114313,223
362.0810942843185,229
363.5466047874939,196
365.01211529066927,203
366.47762579384465,204
367.94313629702003,207
369.4086468001954,244
370.8741573033708,229
372.3396678065462,206
373.80517830972155,204
375.27068881289694,205
376.7361993160723,200
378.2017098192477,206
379.6672203224231,220
381.13273082559846,225
382.59824132877384,238
384.0637518319492,189
385.5292623351246,233
386.9947728383,203
388.46028334147536,212
389.92579384465074,222
391.3913043478261,215
392.8568148510015,177
394.3223253541769,226
395.78783585735226,217
397.2533463605276,194
398.71885686370297,217
400.18436736687835,205
401.64987787005373,202
403.1153883732291,195
404.5808988764045,218
406.04640937957987,227
407.51191988275525,190
408.97743038593063,217
410.442940889106,210
411.9084513922814,203
413.3739618954568,219
414.83947239863215,217
416.30498290180753,190
417.7704934049829,200
419.2360039081583,197
420.7015144113337,196
422.16702491450906,186
423.63253541768444,207
425.0980459208598,190
426.5635564240352,225
428.0290669272106,194
429.49457743038596,236
430.96008793356134,212
432.4255984367367,221
433.8911089399121,201
435.3566194430875,209
436.82212994626286,188
438.2876404494382,199
439.75315095261357,191
441.21866145578895,209
442.6841719589643,200
444.1496824621397,199
445.6151929653151,196
447.08070346849047,218
448.54621397166585,205
450.01172447484123,200
451.4772349780166,187
452.942745481192,234
454.4082559843674,178
455.87376648754275,208
457.33927699071813,187
458.8047874938935,191
460.2702979970689,189
461.7358085002443,211
463.20131900341966,198
464.66682950659504,200
466.1323400097704,201
467.5978505129458,202
469.0633610161212,214
470.52887151929656,192
471.99438202247194,199
473.4598925256473,226
474.9254030288227,209
476.3909135319981,185
477.85642403517346,208
479.32193453834884,224
480.78744504152417,186
482.25295554469955,192
483.7184660478749,215
485.1839765510503,197
486.6494870542257,183
488.11499755740107,185
489.58050806057645,218
491.04601856375183,192
492.5115290669272,214
493.9770395701026,213
495.44255007327797,195
496.90806057645335,209
498.37357107962873,205
499.8390815828041,190
501.3045920859795,208
502.7701025891549,236
504.23561309233025,218
505.70112359550563,219
507.166634098681,215
508.6321446018564,209
510.0976551050318,212
511.56316560820716,234
513.0286761113825,220
514.4941866145579,186
515.9596971177333,234
517.4252076209086,214
518.8907181240841,224
520.3562286272594,218
521.8217391304348,238
523.2872496336101,216
524.7527601367856,213
526.2182706399609,234
527.6837811431363,262
529.1492916463117,243
530.6148021494871,224
532.0803126526624,246
533.5458231558379,219
535.0113336590132,238
536.4768441621886,241
537.942354665364,262
539.4078651685394,277
540.8733756717147,269
542.33888617489,267
543.8043966780655,257
545.2699071812408,274
546.7354176844162,292
548.2009281875916,301
549.666438690767,280
551.1319491939423,316
552.5974596971178,313
554.0629702002931,283
555.5284807034685,327
556.9939912066438,340
558.4595017098193,335
559.9250122129946,321
561.39052271617,321
562.8560332193454,324
564.3215437225208,345
565.7870542256961,375
567.2525647288716,347
568.7180752320469,372
570.1835857352223,380
571.6490962383976,381
573.1146067415731,372
574.5801172447484,406
576.0456277479238,421
577.5111382510992,431
578.9766487542746,402
580.4421592574499,398
581.9076697606254,425
583.3731802638007,396
584.838690766976,404
586.3042012701515,403
587.7697117733268,421
589.2352222765022,449
590.7007327796775,424
592.166243282853,421
593.6317537860283,479
595.0972642892037,460
596.5627747923791,452
598.0282852955545,461
599.4937957987298,438
600.9593063019053,427
602.4248168050806,448
603.890327308256,453
605.3558378114313,482
606.8213483146068,472
608.2868588177821,479
609.7523693209575,483
611.2178798241329,474
612.6833903273083,467
614.1489008304836,455
615.6144113336591,433
617.0799218368344,477
618.5454323400098,473
620.0109428431851,441
621.4764533463606,476
622.9419638495359,438
624.4074743527113,440
625.8729848558867,481
627.338495359062,489
628.8040058622374,416
630.2695163654128,461
631.7350268685882,449
633.2005373717635,436
634.666047874939,403
636.1315583781143,457
637.5970688812897,421
639.062579384465,382
640.5280898876405,431
641.9936003908158,403
643.4591108939912,428
644.9246213971666,405
646.390131900342,364
647.8556424035173,352
649.3211529066928,329
650.7866634098681,348
652.2521739130435,314
653.7176844162188,347
655.1831949193943,329
656.6487054225696,359
658.114215925745,312
659.5797264289204,345
661.0452369320958,340
662.5107474352711,346
663.9762579384466,320
665.4417684416219,299
666.9072789447973,309
668.3727894479727,286
669.838299951148,272
671.3038104543234,274
672.7693209574987,266
674.2348314606742,231
675.7003419638495,263
677.1658524670249,279
678.6313629702003,257
680.0968734733757,291
681.562383976551,259
683.0278944797265,284
684.4934049829018,253
685.9589154860772,232
687.4244259892525,229
688.889936492428,254
690.3554469956033,234
691.8209574987787,245
693.2864680019541,250
694.7519785051295,220
696.2174890083048,236
697.6829995114803,206
699.1485100146556,218
700.614020517831,247
702.0795310210063,234
703.5450415241818,202
705.0105520273571,221
706.4760625305325,236
707.9415730337079,200
709.4070835368832,234
710.8725940400586,244
712.338104543234,225
713.8036150464094,242
715.2691255495847,235
716.7346360527602,217
718.2001465559355,242
719.6656570591109,238
721.1311675622862,238
722.5966780654617,235
724.062188568637,213
725.5276990718124,252
726.9932095749878,249
728.4587200781632,226
729.9242305813385,217
731.389741084514,253
732.8552515876893,243
734.3207620908647,244
735.78627259404,252
737.2517830972155,252
738.7172936003908,283
740.1828041035662,248
741.6483146067416,220
743.113825109917,253
744.5793356130923,235
746.0448461162678,216
747.5103566194431,239
748.9758671226185,259
750.4413776257938,261
751.9068881289692,248
753.3723986321446,258
754.8379091353199,247
756.3034196384954,233
757.7689301416707,260
759.2344406448461,225
760.6999511480215,259
762.1654616511969,288
763.6309721543722,249
765.0964826575477,249
766.561993160723,248
768.0275036638984,276
769.4930141670737,238
770.9585246702492,259
772.4240351734245,272
773.8895456765999,299
775.3550561797753,271
776.8205666829507,264
778.286077186126,262
779.7515876893015,228
781.2170981924768,275
782.6826086956522,262
784.1481191988275,225
785.613629702003,254
787.0791402051783,229
788.5446507083537,213
790.0101612115291,231
791.4756717147045,232
792.9411822178798,235
794.4066927210552,243
795.8722032242306,246
797.3377137274059,249
798.8032242305813,233
800.2687347337567,214
801.7342452369321,236
803.1997557401074,232
804.6652662432829,220
806.1307767464582,202
807.5962872496336,182
809.061797752809,219
810.5273082559844,225
811.9928187591597,235
813.4583292623352,203
814.9238397655105,223
816.3893502686859,184
817.8548607718612,224
819.3203712750367,223
820.785881778212,205
822.2513922813874,212
823.7169027845628,207
825.1824132877382,209
826.6479237909135,182
828.113434294089,194
829.5789447972643,223
831.0444553004397,188
832.509965803615,209
833.9754763067904,203
835.4409868099658,187
836.9064973131411,174
838.3720078163166,188
839.8375183194919,216
841.3030288226673,207
842.7685393258427,190
844.2340498290181,214
845.6995603321934,193
847.1650708353689,194
848.6305813385442,216
850.0960918417196,185
851.5616023448949,217
853.0271128480704,199
854.4926233512457,204
855.9581338544211,203
857.4236443575965,179
858.8891548607719,239
860.3546653639472,211
861.8201758671227,184
863.285686370298,193
864.7511968734734,189
866.2167073766487,180
867.6822178798242,202
869.1477283829995,208
870.6132388861749,185
872.0787493893503,182
873.5442598925257,191
875.009770395701,196
876.4752808988763,204
877.9407914020518,185
879.4063019052271,208
880.8718124084025,219
882.3373229115779,206
883.8028334147533,190
885.2683439179286,195
886.7338544211041,207
888.1993649242794,169
889.6648754274548,206
891.1303859306302,201
892.5958964338056,173
894.0614069369809,216
895.5269174401564,209
896.9924279433317,212
898.4579384465071,195
899.9234489496824,206
901.3889594528579,201
902.8544699560332,262
904.3199804592086,224
905.785490962384,237
907.2510014655594,227
908.7165119687347,251
910.1820224719102,220
911.6475329750855,240
913.1130434782609,230
914.5785539814362,209
916.0440644846117,218
917.509574987787,201
918.9750854909623,243
920.4405959941378,227
921.9061064973131,245
923.3716170004885,217
924.8371275036639,240
926.3026380068393,240
927.7681485100146,241
929.23365901319,228
930.6991695163654,218
932.1646800195408,221
933.6301905227161,221
935.0957010258916,214
936.5612115290669,213
938.0267220322423,230
939.4922325354177,230
940.9577430385931,220
942.4232535417684,225
943.8887640449439,219
945.3542745481192,227
946.8197850512946,228
948.2852955544699,237
949.7508060576454,258
951.2163165608207,206
952.6818270639961,227
954.1473375671715,208
955.6128480703469,212
957.0783585735222,217
958.5438690766977,207
960.009379579873,230
961.4748900830483,206
962.9404005862237,223
964.4059110893991,209
965.8714215925745,196
967.3369320957498,195
968.8024425989253,218
970.2679531021006,211
971.733463605276,221
973.1989741084514,238
974.6644846116268,219
976.1299951148021,191
977.5955056179776,207
979.0610161211529,195
980.5265266243283,212
981.9920371275036,213
983.4575476306791,204
984.9230581338544,201
986.3885686370298,198
987.8540791402052,204
989.3195896433806,180
990.7851001465559,195
992.2506106497314,179
993.7161211529067,193
995.1816316560821,196
996.6471421592574,184
998.1126526624329,168
999.5781631656082,194
1001.0436736687835,175
1002.509184171959,161
1003.9746946751343,169
1005.4402051783097,170
1006.905715681485,155
1008.3712261846605,154
1009.8367366878358,168
1011.3022471910112,197
1012.7677576941866,179
1014.233268197362,170
1015.6987787005373,179
1017.1642892037128,175
1018.6297997068881,178
1020.0953102100635,161
1021.5608207132389,162
1023.0263312164143,154
1024.4918417195895,185
1025.957352222765,180
1027.4228627259404,198
1028.8883732291156,170
1030.353883732291,175
1031.8193942354665,174
1033.284904738642,152
1034.750415241817,156
1036.2159257449925,186
1037.681436248168,138
1039.1469467513434,165
1040.6124572545186,153
1042.077967757694,177
1043.5434782608695,171
1045.0089887640447,179
1046.4744992672202,199
1047.9400097703956,158
1049.405520273571,172
1050.8710307767462,194
1052.3365412799217,190
1053.802051783097,155
1055.2675622862726,164
1056.7330727894478,185
1058.1985832926232,163
1059.6640937957986,204
1061.129604298974,186
1062.5951148021493,168
1064.0606253053247,179
1065.5261358085002,178
1066.9916463116756,177
1068.4571568148508,183
1069.9226673180262,192
1071.3881778212017,191
1072.8536883243771,171
1074.3191988275523,200
1075.7847093307278,161
1077.2502198339032,173
1078.7157303370786,183
1080.1812408402538,199
1081.6467513434293,206
1083.1122618466047,185
1084.57777234978,195
1086.0432828529554,177
1087.5087933561308,193
1088.9743038593062,191
1090.4398143624815,212
1091.905324865657,209
1093.3708353688323,195
1094.8363458720078,210
1096.301856375183,201
1097.7673668783584,237
1099.2328773815339,181
1100.6983878847093,200
1102.1638983878845,180
1103.62940889106,186
1105.0949193942354,214
1106.5604298974108,199
1108.025940400586,203
1109.4914509037615,225
1110.956961406937,218
1112.4224719101123,213
1113.8879824132875,195
1115.353492916463,204
1116.8190034196384,213
1118.2845139228139,212
1119.750024425989,179
1121.2155349291645,190
1122.68104543234,208
1124.1465559355154,171
1125.6120664386906,217
1127.077576941866,181
1128.5430874450415,201
1130.0085979482167,201
1131.474108451392,214
1132.9396189545675,192
1134.405129457743,214
1135.8706399609182,197
1137.3361504640936,183
1138.801660967269,198
1140.2671714704445,212
1141.7326819736197,193
1143.1981924767952,211
1144.6637029799706,212
1146.129213483146,219
1147.5947239863212,209
1149.0602344894967,220
1150.5257449926721,186
1151.9912554958476,231
1153.4567659990228,199
1154.9222765021982,202
1156.3877870053736,234
1157.853297508549,184
1159.3188080117243,223
1160.7843185148997,193
1162.2498290180752,220
1163.7153395212506,226
1165.1808500244258,213
1166.6463605276012,218
1168.1118710307767,213
1169.577381533952,186
1171.0428920371273,165
1172.5084025403028,182
1173.9739130434782,214
1175.4394235466534,199
1176.9049340498289,209
1178.3704445530043,202
1179.8359550561797,190
1181.301465559355,206
1182.7669760625304,203
1184.2324865657058,181
1185.6979970688813,176
1187.1635075720565,210
1188.629018075232,199
1190.0945285784073,201
1191.5600390815828,190
1193.025549584758,198
1194.4910600879334,207
1195.9565705911089,206
1197.4220810942843,230
1198.8875915974595,188
1200.353102100635,187
1201.8186126038104,193
1203.2841231069858,214
1204.749633610161,190
1206.2151441133365,203
1207.680654616512,199
1209.146165119687,207
1210.6116756228625,198
1212.077186126038,200
1213.5426966292134,197
1215.0082071323886,196
1216.473717635564,201
1217.9392281387395,184
1219.404738641915,193
1220.8702491450902,165
1222.3357596482656,205
1223.801270151441,206
1225.2667806546165,190
1226.7322911577917,185
1228.1978016609671,170
1229.6633121641426,196
1231.128822667318,198
1232.5943331704932,197
1234.0598436736686,173
1235.525354176844,207
1236.9908646800195,194
1238.4563751831947,177
1239.9218856863702,184
1241.3873961895456,181
1242.852906692721,182
1244.3184171958962,180
1245.7839276990717,208
1247.2494382022471,176
1248.7149487054226,188
1250.1804592085978,172
1251.6459697117732,199
1253.1114802149486,186
1254.5769907181239,200
1256.0425012212993,193
1257.5080117244747,199
1258.9735222276502,222
1260.4390327308254,159
1261.9045432340008,177
1263.3700537371762,209
1264.8355642403517,177
1266.301074743527,185
1267.7665852467023,160
1269.2320957498778,147
1270.6976062530532,207
1272.1631167562284,187
1273.6286272594039,179
1275.0941377625793,212
1276.5596482657547,182
1278.02515876893,174
1279.4906692721054,171
1280.9561797752808,183
1282.4216902784563,188
1283.8872007816315,165
1285.352711284807,172
1286.8182217879823,199
1288.2837322911578,184
1289.749242794333,200
1291.2147532975084,157
1292.6802638006839,185
1294.145774303859,181
1295.6112848070345,199
1297.07679531021,181
1298.5423058133854,189
1300.0078163165606,156
1301.473326819736,196
1302.9388373229115,170
1304.404347826087,168
1305.8698583292621,194
1307.3353688324376,170
1308.800879335613,202
1310.2663898387884,172
1311.7319003419636,138
1313.197410845139,182
1314.6629213483145,185
1316.12843185149,164
1317.5939423546652,199
1319.0594528578406,172
1320.524963361016,176
1321.9904738641915,188
1323.4559843673667,199
1324.9214948705421,209
1326.3870053737176,171
1327.852515876893,200
1329.3180263800682,170
1330.7835368832436,174
1332.249047386419,194
1333.7145578895945,186
1335.1800683927697,166
1336.6455788959452,203
1338.1110893991206,195
1339.5765999022958,210
1341.0421104054712,175
1342.5076209086467,194
1343.9731314118221,201
1345.4386419149973,169
1346.9041524181728,179
1348.3696629213482,208
1349.8351734245236,203
1351.3006839276989,193
1352.7661944308743,193
1354.2317049340497,195
1355.6972154372252,189
1357.1627259404004,206
1358.6282364435758,176
1360.0937469467513,180
1361.5592574499267,196
1363.024767953102,205
1364.4902784562773,193
1365.9557889594528,198
1367.4212994626282,205
1368.8868099658034,207
1370.3523204689789,208
1371.8178309721543,186
1373.2833414753297,189
1374.748851978505,192
1376.2143624816804,210
1377.6798729848558,193
1379.145383488031,208
1380.6108939912065,221
1382.076404494382,215
1383.5419149975573,192
1385.0074255007326,210
1386.472936003908,182
1387.9384465070834,201
1389.4039570102589,205
1390.869467513434,200
1392.3349780166095,193
1393.800488519785,194
1395.2659990229604,214
1396.7315095261356,212
1398.197020029311,218
1399.6625305324865,221
1401.128041035662,211
1402.5935515388371,180
1404.0590620420126,193
1405.524572545188,193
1406.9900830483634,212
1408.4555935515386,223
1409.921104054714,207
1411.3866145578895,221
1412.852125061065,175
1414.3176355642402,213
1415.7831460674156,216
1417.248656570591,171
1418.7141670737662,202
1420.1796775769417,205
1421.6451880801171,216
1423.1106985832926,197
1424.5762090864678,188
1426.0417195896432,207
1427.5072300928186,215
1428.972740595994,199
1430.4382510991693,198
1431.9037616023447,182
1433.3692721055202,172
1434.8347826086956,192
1436.3002931118708,223
1437.7658036150463,201
1439.2313141182217,196
1440.6968246213971,179
1442.1623351245723,188
1443.6278456277478,171
1445.0933561309232,187
1446.5588666340986,192
1448.0243771372739,174
1449.4898876404493,174
1450.9553981436247,166
1452.4209086468002,198
1453.8864191499754,185
1455.3519296531508,209
1456.8174401563263,161
1458.2829506595017,163
1459.748461162677,182
1461.2139716658523,181
1462.6794821690278,171
1464.144992672203,177
1465.6105031753784,201
1467.0760136785539,183
1468.5415241817293,192
1470.0070346849045,183
1471.47254518808,167
1472.9380556912554,181
1474.4035661944308,158
1475.869076697606,174
1477.3345872007815,157
1478.800097703957,185
1480.2656082071323,151
1481.7311187103076,201
1483.196629213483,180
1484.6621397166584,176
1486.1276502198339,177
1487.593160723009,176
1489.0586712261845,180
1490.52418172936,191
1491.9896922325354,172
1493.4552027357106,162
1494.920713238886,172
1496.3862237420615,152
1497.851734245237,163
1499.3172447484121,174
1500.7827552515876,175
1502.248265754763,174
1503.7137762579382,159
1505.1792867611136,165
1506.644797264289,188
1508.1103077674645,159
1509.5758182706397,160
1511.0413287738152,173
1512.5068392769906,160
1513.972349780166,162
1515.4378602833413,182
1516.9033707865167,148
1518.3688812896921,168
1519.8343917928676,156
1521.2999022960428,159
1522.7654127992182,168
1524.2309233023936,156
1525.696433805569,168
1527.1619443087443,160
1528.6274548119197,160
1530.0929653150952,155
1531.5584758182706,145
1533.0239863214458,169
1534.4894968246213,151
1535.9550073277967,141
1537.4205178309721,151
1538.8860283341473,161
1540.3515388373228,190
1541.8170493404982,152
1543.2825598436734,158
1544.7480703468489,158
1546.2135808500243,166
1547.6790913531997,153
1549.144601856375,146
1550.6101123595504,129
1552.0756228627258,156
1553.5411333659013,157
1555.0066438690765,151
1556.472154372252,153
1557.9376648754273,157
1559.4031753786028,157
1560.868685881778,148
1562.3341963849534,151
1563.7997068881289,171
1565.2652173913043,152
1566.7307278944795,135
1568.196238397655,134
1569.6617489008304,142
1571.1272594040058,176
1572.592769907181,149
1574.0582804103565,149
1575.523790913532,153
1576.9893014167073,141
1578.4548119198826,159
1579.920322423058,149
1581.3858329262334,152
1582.8513434294089,162
1584.316853932584,151
1585.7823644357595,137
1587.247874938935,163
1588.7133854421102,147
1590.1788959452856,153
1591.644406448461,155
1593.1099169516365,156
1594.5754274548117,141
1596.0409379579871,161
1597.5064484611626,155
1598.971958964338,142
1600.4374694675132,158
1601.9029799706886,159
1603.368490473864,159
1604.8340009770395,156
1606.2995114802147,165
1607.7650219833902,131
1609.2305324865656,130
1610.696042989741,148
1612.1615534929163,147
1613.6270639960917,153
1615.0925744992671,131
1616.5580850024426,165
1618.0235955056178,126
1619.4891060087932,152
1620.9546165119687,145
1622.420127015144,153
1623.8856375183193,151
1625.3511480214947,147
1626.8166585246702,154
1628.2821690278454,143
1629.7476795310208,161
1631.2131900341963,165
1632.6787005373717,140
1634.144211040547,154
1635.6097215437223,179
1637.0752320468978,169
1638.5407425500732,152
1640.0062530532484,161
1641.4717635564239,163
1642.9372740595993,178
1644.4027845627747,184
1645.86829506595,145
1647.3338055691254,186
1648.7993160723008,194
1650.2648265754763,170
1651.7303370786515,175
1653.195847581827,179
1654.6613580850023,202
1656.1268685881778,186
1657.592379091353,186
1659.0578895945284,170
1660.5234000977039,195
1661.9889106008793,203
1663.4544211040545,208
1664.91993160723,234
1666.3854421104054,195
1667.8509526135806,219
1669.316463116756,176
1670.7819736199315,247
1672.247484123107,211
1673.7129946262821,203
1675.1785051294576,214
1676.644015632633,235
1678.1095261358084,241
1679.5750366389836,214
1681.040547142159,229
1682.5060576453345,220
1683.97156814851,241
1685.4370786516852,220
1686.9025891548606,254
1688.368099658036,252
1689.8336101612115,259
1691.2991206643867,274
1692.7646311675621,248
1694.2301416707376,235
1695.695652173913,249
1697.1611626770882,256
1698.6266731802637,245
1700.092183683439,270
1701.5576941866145,275
1703.0232046897897,285
1704.4887151929652,294
1705.9542256961406,284
1707.419736199316,263
1708.8852467024913,303
1710.3507572056667,269
1711.8162677088421,310
1713.2817782120173,290
1714.7472887151928,321
1716.2127992183682,330
1717.6783097215437,322
1719.1438202247189,305
1720.6093307278943,279
1722.0748412310697,302
1723.5403517342452,332
1725.0058622374204,358
1726.4713727405958,372
1727.9368832437713,319
1729.4023937469467,311
1730.867904250122,337
1732.3334147532973,337
1733.7989252564728,354
1735.2644357596482,332
1736.7299462628234,326
1738.1954567659989,373
1739.6609672691743,342
1741.1264777723497,357
1742.591988275525,325
1744.0574987787004,356
1745.5230092818758,352
1746.9885197850513,352
1748.4540302882265,320
1749.919540791402,373
1751.3850512945774,358
1752.8505617977526,310
1754.316072300928,354
1755.7815828041034,381
1757.2470933072789,408
1758.712603810454,363
1760.1781143136295,356
1761.643624816805,325
1763.1091353199804,377
1764.5746458231556,361
1766.040156326331,375
1767.5056668295065,358
1768.971177332682,345
1770.4366878358571,368
1771.9021983390326,362
1773.367708842208,358
1774.8332193453834,391
1776.2987298485587,363
1777.764240351734,345
1779.2297508549095,367
1780.695261358085,349
1782.1607718612602,350
1783.6262823644356,324
1785.091792867611,343
1786.5573033707865,362
1788.0228138739617,339
1789.4883243771371,347
1790.9538348803126,358
1792.419345383488,342
1793.8848558866632,345
1795.3503663898387,317
1796.815876893014,305
1798.2813873961893,314
1799.7468978993647,278
1801.2124084025402,348
1802.6779189057156,363
1804.1434294088908,317
1805.6089399120663,318
1807.0744504152417,303
1808.5399609184171,337
1810.0054714215923,334
1811.4709819247678,321
1812.9364924279432,303
1814.4020029311187,304
1815.8675134342939,288
1817.3330239374693,278
1818.7985344406447,291
1820.2640449438202,304
1821.7295554469954,276
1823.1950659501708,295
1824.6605764533463,258
1826.1260869565217,277
1827.591597459697,268
1829.0571079628724,247
1830.5226184660478,266
1831.9881289692232,253
1833.4536394723984,245
1834.9191499755739,242
1836.3846604787493,264
1837.8501709819245,246
1839.3156814851,238
1840.7811919882754,259
1842.2467024914508,234
1843.712212994626,249
1845.1777234978015,238
1846.643234000977,205
1848.1087445041524,238
1849.5742550073276,239
1851.039765510503,257
1852.5052760136784,209
1853.9707865168539,208
1855.436297020029,226
1856.9018075232045,212
1858.36731802638,203
1859.8328285295554,222
1861.2983390327306,213
1862.763849535906,226
1864.2293600390815,209
1865.694870542257,187
1867.1603810454321,180
1868.6258915486076,209
1870.091402051783,199
1871.5569125549584,217
1873.0224230581337,180
1874.487933561309,195
1875.9534440644845,176
1877.4189545676597,194
1878.8844650708352,175
1880.3499755740106,183
1881.815486077186,175
1883.2809965803613,143
1884.7465070835367,178
1886.2120175867121,155
1887.6775280898876,168
1889.1430385930628,148
1890.6085490962382,149
1892.0740595994137,154
1893.539570102589,167
1895.0050806057643,149
1896.4705911089397,160
1897.9361016121152,176
1899.4016121152906,162
1900.8671226184658,156
1902.3326331216413,146
1903.7981436248167,156
1905.2636541279921,160
1906.7291646311674,127
1908.1946751343428,141
1909.6601856375182,155
1911.1256961406937,122
1912.5912066438689,172
1914.0567171470443,151
1915.5222276502197,133
1916.9877381533952,153
1918.4532486565704,135
1919.9187591597458,140
1921.3842696629213,119
1922.8497801660965,124
1924.315290669272,149
1925.7808011724474,137
1927.2463116756228,136
1928.711822178798,128
1930.1773326819734,130
1931.6428431851489,141
1933.1083536883243,117
1934.5738641914995,130
1936.039374694675,140
1937.5048851978504,141
1938.9703957010258,127
1940.435906204201,143
1941.9014167073765,129
1943.366927210552,138
1944.8324377137274,160
1946.2979482169026,123
1947.763458720078,141
1949.2289692232534,131
1950.6944797264289,136
1952.159990229604,132
1953.6255007327795,130
1955.091011235955,121
1956.5565217391304,115
1958.0220322423056,152
1959.487542745481,124
1960.9530532486565,140
1962.4185637518317,135
1963.8840742550071,137
1965.3495847581826,139
1966.815095261358,121
1968.2806057645332,140
1969.7461162677087,123
1971.211626770884,124
1972.6771372740595,109
1974.1426477772347,140
1975.6081582804102,137
1977.0736687835856,143
1978.539179286761,153
