Channel,Energy_keV,Counts
593,579.1015625,794
594,580.078125,791
595,581.0546875,807
596,582.03125,724
597,583.0078125,810
598,583.984375,791
599,584.9609375,842
600,585.9375,770
601,586.9140625,798
602,587.890625,797
603,588.8671875,787
604,589.84375,763
605,590.8203125,789
606,591.796875,763
607,592.7734375,841
608,593.75,782
609,594.7265625,783
610,595.703125,796
611,596.6796875,764
612,597.65625,766
613,598.6328125,795
614,599.609375,821
615,600.5859375,810
616,601.5625,768
617,602.5390625,785
618,603.515625,764
619,604.4921875,813
620,605.46875,805
621,606.4453125,793
622,607.421875,822
623,608.3984375,789
624,609.375,824
625,610.3515625,790
626,611.328125,842
627,612.3046875,889
628,613.28125,872
629,614.2578125,819
630,615.234375,855
631,616.2109375,856
632,617.1875,884
633,618.1640625,839
634,619.140625,908
635,620.1171875,932
636,621.09375,895
637,622.0703125,962
638,623.046875,930
639,624.0234375,986
640,625.0,937
641,625.9765625,1021
642,626.953125,995
643,627.9296875,1111
644,628.90625,1053
645,629.8828125,1079
646,630.859375,1141
647,631.8359375,1162
648,632.8125,1208
649,633.7890625,1163
650,634.765625,1204
651,635.7421875,1310
652,636.71875,1375
653,637.6953125,1387
654,638.671875,1412
655,639.6484375,1378
656,640.625,1444
657,641.6015625,1500
658,642.578125,1537
659,643.5546875,1558
660,644.53125,1685
661,645.5078125,1671
662,646.484375,1730
663,647.4609375,1724
664,648.4375,1780
665,649.4140625,1844
666,650.390625,1868
667,651.3671875,1882
668,652.34375,1840
669,653.3203125,1873
670,654.296875,1959
671,655.2734375,1975
672,656.25,1936
673,657.2265625,1910
674,658.203125,2110
675,659.1796875,2006
676,660.15625,2003
677,661.1328125,2059
678,662.109375,2021
679,663.0859375,2013
680,664.0625,1957
681,665.0390625,2007
682,666.015625,1868
683,666.9921875,1940
684,667.96875,1852
685,668.9453125,1832
686,669.921875,1832
687,670.8984375,1766
688,671.875,1763
689,672.8515625,1666
690,673.828125,1681
691,674.8046875,1569
692,675.78125,1609
693,676.7578125,1570
694,677.734375,1538
695,678.7109375,1604
696,679.6875,1470
697,680.6640625,1475
698,681.640625,1433
699,682.6171875,1301
700,683.59375,1327
701,684.5703125,1289
702,685.546875,1272
703,686.5234375,1237
704,687.5,1250
705,688.4765625,1182
706,689.453125,1126
707,690.4296875,1101
708,691.40625,1060
709,692.3828125,997
710,693.359375,1009
711,694.3359375,974
712,695.3125,944
713,696.2890625,906
714,697.265625,967
715,698.2421875,935
716,699.21875,923
717,700.1953125,833
718,701.171875,815
719,702.1484375,818
720,703.125,838
721,704.1015625,835
722,705.078125,780
723,706.0546875,755
724,707.03125,794
725,708.0078125,741
726,708.984375,725
727,709.9609375,735
728,710.9375,755
729,711.9140625,723
730,712.890625,686
731,713.8671875,717
732,714.84375,751
733,715.8203125,700
734,716.796875,687
735,717.7734375,660
736,718.75,665
737,719.7265625,671
738,720.703125,644
739,721.6796875,656
740,722.65625,690
741,723.6328125,704
742,724.609375,674
743,725.5859375,702
744,726.5625,610
745,727.5390625,650
746,728.515625,676
747,729.4921875,677
748,730.46875,689
749,731.4453125,666
750,732.421875,664
751,733.3984375,666
752,734.375,682
753,735.3515625,630
754,736.328125,635
755,737.3046875,628
756,738.28125,638
757,739.2578125,604
758,740.234375,619
759,741.2109375,678
760,742.1875,586
761,743.1640625,604
762,744.140625,633
763,745.1171875,666
764,746.09375,633
765,747.0703125,663
766,748.046875,665
767,749.0234375,637
768,750.0,646
769,750.9765625,665
770,751.953125,624
771,752.9296875,655
772,753.90625,630
773,754.8828125,649
774,755.859375,678
775,756.8359375,653
776,757.8125,655
777,758.7890625,601
778,759.765625,633
779,760.7421875,634
780,761.71875,631
781,762.6953125,648
782,763.671875,667
783,764.6484375,662
784,765.625,599
785,766.6015625,613
786,767.578125,594
787,768.5546875,595
788,769.53125,648
789,770.5078125,620
790,771.484375,627
791,772.4609375,631
792,773.4375,590
793,774.4140625,632
794,775.390625,641
795,776.3671875,596
796,777.34375,647
797,778.3203125,638
798,779.296875,629
799,780.2734375,605
800,781.25,583
801,782.2265625,631
802,783.203125,615
803,784.1796875,585
804,785.15625,649
805,786.1328125,602
806,787.109375,578
807,788.0859375,633
808,789.0625,568
809,790.0390625,596
810,791.015625,620
811,791.9921875,596
812,792.96875,649
813,793.9453125,621
814,794.921875,573
815,795.8984375,591
816,796.875,630
817,797.8515625,628
818,798.828125,570
819,799.8046875,620
820,800.78125,605
821,801.7578125,589
822,802.734375,590
823,803.7109375,563
824,804.6875,608
825,805.6640625,606
826,806.640625,599
827,807.6171875,589
828,808.59375,585
829,809.5703125,650
830,810.546875,617
831,811.5234375,547
832,812.5,619
833,813.4765625,602
834,814.453125,637
835,815.4296875,597
836,816.40625,570
837,817.3828125,632
838,818.359375,595
839,819.3359375,569
840,820.3125,552
841,821.2890625,618
842,822.265625,566
843,823.2421875,532
844,824.21875,564
845,825.1953125,575
846,826.171875,581
847,827.1484375,588
848,828.125,575
849,829.1015625,592
850,830.078125,557
851,831.0546875,607
852,832.03125,572
853,833.0078125,597
854,833.984375,600
855,834.9609375,602
856,835.9375,596
857,836.9140625,587
858,837.890625,631
859,838.8671875,556
860,839.84375,610
861,840.8203125,565
862,841.796875,573
863,842.7734375,593
864,843.75,557
865,844.7265625,574
866,845.703125,587
867,846.6796875,517
868,847.65625,591
869,848.6328125,551
870,849.609375,553
871,850.5859375,563
872,851.5625,555
873,852.5390625,547
874,853.515625,606
875,854.4921875,554
876,855.46875,541
877,856.4453125,535
878,857.421875,567
879,858.3984375,590
880,859.375,594
881,860.3515625,565
882,861.328125,551
883,862.3046875,548
884,863.28125,580
885,864.2578125,590
886,865.234375,559
887,866.2109375,566
888,867.1875,581
889,868.1640625,555
890,869.140625,566
891,870.1171875,569
892,871.09375,585
893,872.0703125,536
894,873.046875,544
895,874.0234375,553
896,875.0,583
897,875.9765625,558
898,876.953125,556
899,877.9296875,555
900,878.90625,571
901,879.8828125,548
902,880.859375,558
903,881.8359375,533
904,882.8125,559
905,883.7890625,562
906,884.765625,543
907,885.7421875,571
908,886.71875,558
909,887.6953125,571
910,888.671875,539
911,889.6484375,545
912,890.625,523
913,891.6015625,600
914,892.578125,537
915,893.5546875,567
916,894.53125,499
917,895.5078125,551
918,896.484375,544
919,897.4609375,540
920,898.4375,545
921,899.4140625,541
922,900.390625,540
923,901.3671875,572
924,902.34375,547
925,903.3203125,555
926,904.296875,527
927,905.2734375,554
928,906.25,543
929,907.2265625,560
930,908.203125,555
931,909.1796875,573
932,910.15625,518
933,911.1328125,541
934,912.109375,560
935,913.0859375,515
936,914.0625,537
937,915.0390625,502
938,916.015625,527
939,916.9921875,544
940,917.96875,565
941,918.9453125,540
942,919.921875,547
943,920.8984375,527
944,921.875,517
945,922.8515625,478
946,923.828125,518
947,924.8046875,536
948,925.78125,558
949,926.7578125,488
950,927.734375,524
951,928.7109375,540
952,929.6875,485
953,930.6640625,611
954,931.640625,489
955,932.6171875,537
956,933.59375,497
957,934.5703125,494
958,935.546875,554
959,936.5234375,481
960,937.5,489
961,938.4765625,566
962,939.453125,495
963,940.4296875,533
964,941.40625,521
965,942.3828125,501
966,943.359375,456
967,944.3359375,598
968,945.3125,502
969,946.2890625,534
970,947.265625,513
971,948.2421875,498
972,949.21875,496
973,950.1953125,528
974,951.171875,512
975,952.1484375,497
976,953.125,508
977,954.1015625,528
978,955.078125,512
979,956.0546875,534
980,957.03125,519
981,958.0078125,526
982,958.984375,489
983,959.9609375,540
984,960.9375,462
985,961.9140625,516
986,962.890625,505
987,963.8671875,506
988,964.84375,488
989,965.8203125,500
990,966.796875,497
991,967.7734375,498
992,968.75,514
993,969.7265625,497
994,970.703125,491
995,971.6796875,477
996,972.65625,534
997,973.6328125,502
998,974.609375,496
999,975.5859375,503
1000,976.5625,511
1001,977.5390625,498
1002,978.515625,497
1003,979.4921875,483
1004,980.46875,516
1005,981.4453125,506
1006,982.421875,502
1007,983.3984375,500
1008,984.375,525
1009,985.3515625,508
1010,986.328125,509
1011,987.3046875,526
1012,988.28125,497
1013,989.2578125,501
1014,990.234375,475
1015,991.2109375,462
1016,992.1875,505
1017,993.1640625,459
1018,994.140625,505
1019,995.1171875,492
1020,996.09375,496
1021,997.0703125,460
1022,998.046875,472
1023,999.0234375,516
1024,1000.0,498
1025,1000.9765625,510
1026,1001.953125,476
1027,1002.9296875,509
1028,1003.90625,525
1029,1004.8828125,473
1030,1005.859375,473
1031,1006.8359375,453
1032,1007.8125,492
1033,1008.7890625,487
1034,1009.765625,490
1035,1010.7421875,471
1036,1011.71875,483
1037,1012.6953125,477
1038,1013.671875,464
1039,1014.6484375,448
1040,1015.625,479
1041,1016.6015625,486
1042,1017.578125,461
1043,1018.5546875,466
1044,1019.53125,478
1045,1020.5078125,495
1046,1021.484375,461
1047,1022.4609375,474
1048,1023.4375,452
1049,1024.4140625,473
1050,1025.390625,525
1051,1026.3671875,441
1052,1027.34375,477
1053,1028.3203125,502
1054,1029.296875,487
1055,1030.2734375,486
1056,1031.25,493
1057,1032.2265625,474
1058,1033.203125,483
1059,1034.1796875,466
1060,1035.15625,442
1061,1036.1328125,489
1062,1037.109375,460
1063,1038.0859375,503
1064,1039.0625,470
1065,1040.0390625,447
1066,1041.015625,433
1067,1041.9921875,437
1068,1042.96875,418
1069,1043.9453125,480
1070,1044.921875,487
1071,1045.8984375,436
1072,1046.875,465
1073,1047.8515625,479
1074,1048.828125,471
1075,1049.8046875,462
1076,1050.78125,464
1077,1051.7578125,464
1078,1052.734375,481
1079,1053.7109375,440
1080,1054.6875,439
1081,1055.6640625,452
1082,1056.640625,448
1083,1057.6171875,456
1084,1058.59375,427
1085,1059.5703125,432
1086,1060.546875,476
1087,1061.5234375,448
1088,1062.5,382
1089,1063.4765625,468
1090,1064.453125,441
1091,1065.4296875,459
1092,1066.40625,468
1093,1067.3828125,461
1094,1068.359375,453
1095,1069.3359375,436
1096,1070.3125,420
1097,1071.2890625,423
1098,1072.265625,433
1099,1073.2421875,480
1100,1074.21875,417
1101,1075.1953125,456
1102,1076.171875,458
1103,1077.1484375,457
1104,1078.125,449
1105,1079.1015625,456
1106,1080.078125,469
1107,1081.0546875,458
1108,1082.03125,464
1109,1083.0078125,434
1110,1083.984375,466
1111,1084.9609375,427
1112,1085.9375,437
1113,1086.9140625,421
1114,1087.890625,446
1115,1088.8671875,452
1116,1089.84375,448
1117,1090.8203125,461
1118,1091.796875,451
1119,1092.7734375,452
1120,1093.75,436
1121,1094.7265625,398
1122,1095.703125,461
1123,1096.6796875,443
1124,1097.65625,417
1125,1098.6328125,423
1126,1099.609375,476
1127,1100.5859375,407
1128,1101.5625,453
1129,1102.5390625,496
1130,1103.515625,421
1131,1104.4921875,423
1132,1105.46875,426
1133,1106.4453125,406
1134,1107.421875,434
1135,1108.3984375,390
1136,1109.375,440
1137,1110.3515625,406
1138,1111.328125,460
1139,1112.3046875,430
1140,1113.28125,424
1141,1114.2578125,421
1142,1115.234375,396
1143,1116.2109375,431
1144,1117.1875,425
1145,1118.1640625,458
1146,1119.140625,470
1147,1120.1171875,391
1148,1121.09375,460
1149,1122.0703125,405
1150,1123.046875,442
1151,1124.0234375,437
1152,1125.0,421
1153,1125.9765625,426
1154,1126.953125,409
1155,1127.9296875,433
1156,1128.90625,428
1157,1129.8828125,438
1158,1130.859375,430
1159,1131.8359375,394
1160,1132.8125,438
1161,1133.7890625,406
1162,1134.765625,400
1163,1135.7421875,438
1164,1136.71875,411
1165,1137.6953125,411
1166,1138.671875,406
1167,1139.6484375,443
1168,1140.625,417
1169,1141.6015625,439
1170,1142.578125,442
1171,1143.5546875,429
1172,1144.53125,381
1173,1145.5078125,398
1174,1146.484375,437
1175,1147.4609375,419
1176,1148.4375,400
1177,1149.4140625,427
1178,1150.390625,428
1179,1151.3671875,421
1180,1152.34375,402
1181,1153.3203125,398
1182,1154.296875,452
1183,1155.2734375,409
1184,1156.25,391
1185,1157.2265625,443
1186,1158.203125,414
1187,1159.1796875,432
1188,1160.15625,400
1189,1161.1328125,382
1190,1162.109375,371
1191,1163.0859375,384
1192,1164.0625,443
1193,1165.0390625,358
1194,1166.015625,421
1195,1166.9921875,429
1196,1167.96875,389
1197,1168.9453125,380
1198,1169.921875,378
1199,1170.8984375,397
1200,1171.875,392
1201,1172.8515625,410
1202,1173.828125,392
1203,1174.8046875,385
1204,1175.78125,437
1205,1176.7578125,410
1206,1177.734375,423
1207,1178.7109375,389
1208,1179.6875,412
1209,1180.6640625,401
1210,1181.640625,369
1211,1182.6171875,400
1212,1183.59375,409
1213,1184.5703125,408
1214,1185.546875,376
1215,1186.5234375,357
1216,1187.5,393
1217,1188.4765625,408
1218,1189.453125,386
1219,1190.4296875,363
1220,1191.40625,422
1221,1192.3828125,359
1222,1193.359375,366
1223,1194.3359375,393
1224,1195.3125,413
1225,1196.2890625,369
1226,1197.265625,402
1227,1198.2421875,381
1228,1199.21875,398
1229,1200.1953125,380
1230,1201.171875,419
1231,1202.1484375,374
1232,1203.125,389
1233,1204.1015625,403
1234,1205.078125,395
1235,1206.0546875,348
1236,1207.03125,387
1237,1208.0078125,399
1238,1208.984375,392
1239,1209.9609375,368
1240,1210.9375,373
1241,1211.9140625,370
1242,1212.890625,353
1243,1213.8671875,401
1244,1214.84375,340
1245,1215.8203125,363
1246,1216.796875,380
1247,1217.7734375,349
1248,1218.75,384
1249,1219.7265625,384
1250,1220.703125,375
1251,1221.6796875,396
1252,1222.65625,391
1253,1223.6328125,395
1254,1224.609375,376
1255,1225.5859375,362
1256,1226.5625,347
1257,1227.5390625,360
1258,1228.515625,366
1259,1229.4921875,388
1260,1230.46875,373
1261,1231.4453125,395
1262,1232.421875,342
1263,1233.3984375,387
1264,1234.375,354
1265,1235.3515625,398
1266,1236.328125,396
1267,1237.3046875,361
1268,1238.28125,376
1269,1239.2578125,387
1270,1240.234375,351
1271,1241.2109375,353
1272,1242.1875,400
1273,1243.1640625,388
1274,1244.140625,365
1275,1245.1171875,378
1276,1246.09375,338
1277,1247.0703125,374
1278,1248.046875,374
1279,1249.0234375,388
1280,1250.0,365
1281,1250.9765625,407
1282,1251.953125,345
1283,1252.9296875,397
1284,1253.90625,390
1285,1254.8828125,386
1286,1255.859375,367
1287,1256.8359375,368
1288,1257.8125,345
1289,1258.7890625,380
1290,1259.765625,349
1291,1260.7421875,378
1292,1261.71875,369
1293,1262.6953125,354
1294,1263.671875,351
1295,1264.6484375,356
1296,1265.625,366
1297,1266.6015625,373
1298,1267.578125,369
1299,1268.5546875,378
1300,1269.53125,400
1301,1270.5078125,394
1302,1271.484375,347
1303,1272.4609375,363
1304,1273.4375,359
1305,1274.4140625,361
1306,1275.390625,359
1307,1276.3671875,334
1308,1277.34375,368
1309,1278.3203125,371
1310,1279.296875,352
1311,1280.2734375,351
1312,1281.25,345
1313,1282.2265625,389
1314,1283.203125,345
1315,1284.1796875,347
1316,1285.15625,356
1317,1286.1328125,347
1318,1287.109375,376
1319,1288.0859375,326
1320,1289.0625,352
1321,1290.0390625,327
1322,1291.015625,366
1323,1291.9921875,340
1324,1292.96875,336
1325,1293.9453125,341
1326,1294.921875,351
1327,1295.8984375,341
1328,1296.875,324
1329,1297.8515625,316
1330,1298.828125,320
1331,1299.8046875,373
1332,1300.78125,318
1333,1301.7578125,347
1334,1302.734375,373
1335,1303.7109375,369
1336,1304.6875,368
1337,1305.6640625,343
1338,1306.640625,352
1339,1307.6171875,354
1340,1308.59375,348
1341,1309.5703125,310
1342,1310.546875,353
1343,1311.5234375,352
1344,1312.5,370
1345,1313.4765625,335
1346,1314.453125,347
1347,1315.4296875,379
1348,1316.40625,334
1349,1317.3828125,343
1350,1318.359375,336
1351,1319.3359375,341
1352,1320.3125,338
1353,1321.2890625,318
1354,1322.265625,309
1355,1323.2421875,342
1356,1324.21875,345
1357,1325.1953125,342
1358,1326.171875,339
