Channel,Energy_keV,Counts
274,267.578125,1096
275,268.5546875,1059
276,269.53125,1152
277,270.5078125,1078
278,271.484375,1146
279,272.4609375,1123
280,273.4375,1172
281,274.4140625,1139
282,275.390625,1182
283,276.3671875,1086
284,277.34375,1109
285,278.3203125,1121
286,279.296875,1106
287,280.2734375,1118
288,281.25,1140
289,282.2265625,1120
290,283.203125,1117
291,284.1796875,1128
292,285.15625,1075
293,286.1328125,1093
294,287.109375,1100
295,288.0859375,1044
296,289.0625,1141
297,290.0390625,1154
298,291.015625,1101
299,291.9921875,1140
300,292.96875,1097
301,293.9453125,1084
302,294.921875,1105
303,295.8984375,1114
304,296.875,1024
305,297.8515625,1075
306,298.828125,1073
307,299.8046875,1088
308,300.78125,1094
309,301.7578125,1084
310,302.734375,1037
311,303.7109375,1060
312,304.6875,1032
313,305.6640625,1071
314,306.640625,1074
315,307.6171875,1027
316,308.59375,1041
317,309.5703125,1132
318,310.546875,1072
319,311.5234375,1108
320,312.5,988
321,313.4765625,1084
322,314.453125,1052
323,315.4296875,1081
324,316.40625,1057
325,317.3828125,1089
326,318.359375,1069
327,319.3359375,990
328,320.3125,1076
329,321.2890625,1036
330,322.265625,1084
331,323.2421875,1083
332,324.21875,1026
333,325.1953125,1026
334,326.171875,1040
335,327.1484375,1039
336,328.125,1091
337,329.1015625,1033
338,330.078125,1095
339,331.0546875,1057
340,332.03125,1035
341,333.0078125,1078
342,333.984375,1057
343,334.9609375,1069
344,335.9375,1042
345,336.9140625,1030
346,337.890625,1075
347,338.8671875,1054
348,339.84375,1016
349,340.8203125,1037
350,341.796875,1086
351,342.7734375,1022
352,343.75,983
353,344.7265625,993
354,345.703125,1025
355,346.6796875,1018
356,347.65625,1010
357,348.6328125,966
358,349.609375,1029
359,350.5859375,984
360,351.5625,999
361,352.5390625,1049
362,353.515625,986
363,354.4921875,1033
364,355.46875,1016
365,356.4453125,905
366,357.421875,1022
367,358.3984375,1039
368,359.375,1020
369,360.3515625,992
370,361.328125,998
371,362.3046875,994
372,363.28125,1040
373,364.2578125,999
374,365.234375,1006
375,366.2109375,1007
376,367.1875,951
377,368.1640625,1008
378,369.140625,1004
379,370.1171875,1035
380,371.09375,993
381,372.0703125,949
382,373.046875,1007
383,374.0234375,1027
384,375.0,1039
385,375.9765625,955
386,376.953125,1015
387,377.9296875,934
388,378.90625,968
389,379.8828125,983
390,380.859375,940
391,381.8359375,999
392,382.8125,975
393,383.7890625,996
394,384.765625,939
395,385.7421875,961
396,386.71875,948
397,387.6953125,982
398,388.671875,958
399,389.6484375,1006
400,390.625,964
401,391.6015625,939
402,392.578125,1006
403,393.5546875,954
404,394.53125,915
405,395.5078125,964
406,396.484375,953
407,397.4609375,949
408,398.4375,933
409,399.4140625,990
410,400.390625,922
411,401.3671875,962
412,402.34375,964
413,403.3203125,980
414,404.296875,883
415,405.2734375,970
416,406.25,907
417,407.2265625,956
418,408.203125,932
419,409.1796875,951
420,410.15625,969
421,411.1328125,920
422,412.109375,981
423,413.0859375,970
424,414.0625,972
425,415.0390625,949
426,416.015625,965
427,416.9921875,914
428,417.96875,943
429,418.9453125,949
430,419.921875,911
431,420.8984375,937
432,421.875,950
433,422.8515625,961
434,423.828125,920
435,424.8046875,943
436,425.78125,931
437,426.7578125,926
438,427.734375,945
439,428.7109375,936
440,429.6875,955
441,430.6640625,940
442,431.640625,919
443,432.6171875,927
444,433.59375,892
445,434.5703125,888
446,435.546875,927
447,436.5234375,971
448,437.5,941
449,438.4765625,959
450,439.453125,905
451,440.4296875,930
452,441.40625,933
453,442.3828125,886
454,443.359375,926
455,444.3359375,948
456,445.3125,871
457,446.2890625,911
458,447.265625,911
459,448.2421875,898
460,449.21875,922
461,450.1953125,939
462,451.171875,940
463,452.1484375,961
464,453.125,909
465,454.1015625,923
466,455.078125,901
467,456.0546875,926
468,457.03125,930
469,458.0078125,878
470,458.984375,922
471,459.9609375,911
472,460.9375,973
473,461.9140625,913
474,462.890625,938
475,463.8671875,918
476,464.84375,903
477,465.8203125,953
478,466.796875,919
479,467.7734375,961
480,468.75,954
481,469.7265625,949
482,470.703125,941
483,471.6796875,958
484,472.65625,913
485,473.6328125,952
486,474.609375,974
487,475.5859375,1031
488,476.5625,1001
489,477.5390625,1067
490,478.515625,1042
491,479.4921875,1071
492,480.46875,1105
493,481.4453125,1023
494,482.421875,1068
495,483.3984375,1106
496,484.375,1096
497,485.3515625,1137
498,486.328125,1189
499,487.3046875,1172
500,488.28125,1225
501,489.2578125,1244
502,490.234375,1249
503,491.2109375,1285
504,492.1875,1324
505,493.1640625,1291
506,494.140625,1341
507,495.1171875,1337
508,496.09375,1349
509,497.0703125,1436
510,498.046875,1396
511,499.0234375,1398
512,500.0,1474
513,500.9765625,1490
514,501.953125,1505
515,502.9296875,1552
516,503.90625,1590
517,504.8828125,1541
518,505.859375,1551
519,506.8359375,1611
520,507.8125,1480
521,508.7890625,1570
522,509.765625,1586
523,510.7421875,1528
524,511.71875,1518
525,512.6953125,1604
526,513.671875,1510
527,514.6484375,1521
528,515.625,1475
529,516.6015625,1450
530,517.578125,1492
531,518.5546875,1393
532,519.53125,1374
533,520.5078125,1371
534,521.484375,1417
535,522.4609375,1359
536,523.4375,1337
537,524.4140625,1296
538,525.390625,1278
539,526.3671875,1309
540,527.34375,1220
541,528.3203125,1234
542,529.296875,1309
543,530.2734375,1200
544,531.25,1175
545,532.2265625,1197
546,533.203125,1086
547,534.1796875,1155
548,535.15625,1123
549,536.1328125,1109
550,537.109375,985
551,538.0859375,1045
552,539.0625,1015
553,540.0390625,999
554,541.015625,988
555,541.9921875,973
556,542.96875,968
557,543.9453125,915
558,544.921875,915
559,545.8984375,929
560,546.875,843
561,547.8515625,934
562,548.828125,912
563,549.8046875,799
564,550.78125,878
565,551.7578125,921
566,552.734375,815
567,553.7109375,884
568,554.6875,902
569,555.6640625,797
570,556.640625,835
571,557.6171875,870
572,558.59375,817
573,559.5703125,819
574,560.546875,805
575,561.5234375,782
576,562.5,795
577,563.4765625,816
578,564.453125,837
579,565.4296875,779
580,566.40625,738
581,567.3828125,788
582,568.359375,793
583,569.3359375,775
584,570.3125,771
585,571.2890625,791
586,572.265625,811
587,573.2421875,790
588,574.21875,837
589,575.1953125,724
590,576.171875,814
591,577.1484375,817
592,578.125,719
593,579.1015625,754
594,580.078125,778
595,581.0546875,760
596,582.03125,794
597,583.0078125,805
598,583.984375,772
599,584.9609375,747
600,585.9375,769
601,586.9140625,714
602,587.890625,760
603,588.8671875,748
604,589.84375,791
605,590.8203125,780
606,591.796875,728
607,592.7734375,755
608,593.75,792
609,594.7265625,778
610,595.703125,759
611,596.6796875,760
612,597.65625,757
613,598.6328125,784
614,599.609375,805
615,600.5859375,751
616,601.5625,720
617,602.5390625,767
618,603.515625,747
619,604.4921875,776
620,605.46875,714
621,606.4453125,717
622,607.421875,729
623,608.3984375,710
624,609.375,732
625,610.3515625,709
626,611.328125,775
627,612.3046875,747
628,613.28125,763
629,614.2578125,725
630,615.234375,768
631,616.2109375,725
632,617.1875,721
633,618.1640625,711
634,619.140625,695
635,620.1171875,736
636,621.09375,759
637,622.0703125,753
638,623.046875,746
639,624.0234375,750
640,625.0,764
641,625.9765625,760
642,626.953125,749
643,627.9296875,748
644,628.90625,737
645,629.8828125,733
646,630.859375,745
647,631.8359375,751
648,632.8125,726
649,633.7890625,736
650,634.765625,719
651,635.7421875,780
652,636.71875,736
653,637.6953125,742
654,638.671875,761
655,639.6484375,681
656,640.625,744
657,641.6015625,724
658,642.578125,687
659,643.5546875,715
660,644.53125,688
661,645.5078125,725
662,646.484375,737
663,647.4609375,727
664,648.4375,762
665,649.4140625,724
666,650.390625,691
667,651.3671875,683
668,652.34375,706
669,653.3203125,710
670,654.296875,738
671,655.2734375,766
672,656.25,730
673,657.2265625,720
674,658.203125,751
675,659.1796875,716
676,660.15625,747
677,661.1328125,755
678,662.109375,764
679,663.0859375,768
680,664.0625,673
681,665.0390625,694
682,666.015625,723
683,666.9921875,755
684,667.96875,732
685,668.9453125,679
686,669.921875,708
687,670.8984375,709
688,671.875,695
689,672.8515625,634
690,673.828125,687
691,674.8046875,733
692,675.78125,737
693,676.7578125,691
694,677.734375,735
695,678.7109375,691
696,679.6875,711
697,680.6640625,707
698,681.640625,746
699,682.6171875,683
700,683.59375,715
701,684.5703125,677
702,685.546875,704
703,686.5234375,691
704,687.5,731
705,688.4765625,714
706,689.453125,698
707,690.4296875,657
708,691.40625,709
709,692.3828125,696
710,693.359375,676
711,694.3359375,681
712,695.3125,680
713,696.2890625,708
714,697.265625,660
715,698.2421875,707
716,699.21875,705
717,700.1953125,683
718,701.171875,688
719,702.1484375,667
720,703.125,707
721,704.1015625,720
722,705.078125,667
723,706.0546875,681
724,707.03125,694
725,708.0078125,735
726,708.984375,693
727,709.9609375,671
728,710.9375,735
729,711.9140625,679
730,712.890625,680
731,713.8671875,668
732,714.84375,739
733,715.8203125,647
734,716.796875,654
735,717.7734375,700
736,718.75,685
737,719.7265625,717
738,720.703125,658
739,721.6796875,682
740,722.65625,659
741,723.6328125,694
742,724.609375,712
743,725.5859375,703
744,726.5625,722
745,727.5390625,716
746,728.515625,678
747,729.4921875,654
748,730.46875,697
749,731.4453125,655
750,732.421875,662
751,733.3984375,684
752,734.375,680
753,735.3515625,673
754,736.328125,671
755,737.3046875,655
756,738.28125,663
757,739.2578125,699
758,740.234375,680
759,741.2109375,627
760,742.1875,674
761,743.1640625,662
762,744.140625,634
763,745.1171875,673
764,746.09375,599
765,747.0703125,590
766,748.046875,650
767,749.0234375,640
768,750.0,651
769,750.9765625,677
770,751.953125,589
771,752.9296875,607
772,753.90625,642
773,754.8828125,657
774,755.859375,648
775,756.8359375,641
776,757.8125,638
777,758.7890625,612
778,759.765625,605
779,760.7421875,610
780,761.71875,665
781,762.6953125,641
782,763.671875,648
783,764.6484375,620
784,765.625,676
785,766.6015625,630
786,767.578125,652
787,768.5546875,626
788,769.53125,638
789,770.5078125,604
790,771.484375,636
791,772.4609375,623
792,773.4375,662
793,774.4140625,618
794,775.390625,627
795,776.3671875,582
796,777.34375,651
797,778.3203125,620
798,779.296875,648
799,780.2734375,649
800,781.25,620
801,782.2265625,593
802,783.203125,631
803,784.1796875,629
804,785.15625,660
805,786.1328125,626
806,787.109375,643
807,788.0859375,639
808,789.0625,648
809,790.0390625,628
810,791.015625,570
811,791.9921875,590
812,792.96875,586
813,793.9453125,635
814,794.921875,615
815,795.8984375,580
816,796.875,618
817,797.8515625,619
818,798.828125,593
819,799.8046875,645
820,800.78125,646
821,801.7578125,605
822,802.734375,605
823,803.7109375,618
824,804.6875,617
825,805.6640625,584
826,806.640625,614
827,807.6171875,606
828,808.59375,644
829,809.5703125,617
830,810.546875,591
831,811.5234375,629
832,812.5,614
833,813.4765625,617
834,814.453125,608
835,815.4296875,660
836,816.40625,619
837,817.3828125,614
838,818.359375,606
839,819.3359375,601
840,820.3125,643
841,821.2890625,579
842,822.265625,588
843,823.2421875,611
844,824.21875,608
845,825.1953125,615
846,826.171875,643
847,827.1484375,589
848,828.125,570
849,829.1015625,622
850,830.078125,602
851,831.0546875,572
852,832.03125,589
853,833.0078125,585
854,833.984375,622
855,834.9609375,572
856,835.9375,633
857,836.9140625,573
858,837.890625,578
859,838.8671875,536
860,839.84375,561
861,840.8203125,584
862,841.796875,594
863,842.7734375,610
864,843.75,552
865,844.7265625,591
866,845.703125,568
867,846.6796875,594
868,847.65625,640
869,848.6328125,606
870,849.609375,590
871,850.5859375,597
872,851.5625,539
873,852.5390625,576
874,853.515625,585
875,854.4921875,570
876,855.46875,636
877,856.4453125,582
878,857.421875,545
879,858.3984375,606
880,859.375,596
881,860.3515625,600
882,861.328125,566
883,862.3046875,575
884,863.28125,561
885,864.2578125,558
886,865.234375,581
887,866.2109375,585
888,867.1875,574
889,868.1640625,564
890,869.140625,612
891,870.1171875,569
892,871.09375,601
893,872.0703125,546
894,873.046875,584
895,874.0234375,577
896,875.0,560
897,875.9765625,535
898,876.953125,560
899,877.9296875,585
900,878.90625,545
901,879.8828125,570
902,880.859375,575
903,881.8359375,582
904,882.8125,583
905,883.7890625,595
906,884.765625,558
907,885.7421875,559
908,886.71875,585
909,887.6953125,590
910,888.671875,577
911,889.6484375,571
912,890.625,548
913,891.6015625,525
914,892.578125,538
915,893.5546875,565
916,894.53125,601
917,895.5078125,518
918,896.484375,501
919,897.4609375,554
920,898.4375,556
921,899.4140625,536
922,900.390625,599
923,901.3671875,539
924,902.34375,561
925,903.3203125,527
926,904.296875,594
927,905.2734375,554
928,906.25,542
929,907.2265625,568
930,908.203125,569
931,909.1796875,563
932,910.15625,565
933,911.1328125,573
934,912.109375,534
935,913.0859375,549
936,914.0625,558
937,915.0390625,591
938,916.015625,563
939,916.9921875,550
940,917.96875,521
941,918.9453125,519
942,919.921875,569
943,920.8984375,528
944,921.875,545
945,922.8515625,546
946,923.828125,571
947,924.8046875,531
948,925.78125,523
949,926.7578125,496
950,927.734375,579
951,928.7109375,570
952,929.6875,543
953,930.6640625,522
954,931.640625,510
955,932.6171875,555
956,933.59375,554
957,934.5703125,558
958,935.546875,517
959,936.5234375,501
960,937.5,564
961,938.4765625,506
962,939.453125,521
963,940.4296875,575
964,941.40625,513
965,942.3828125,506
966,943.359375,494
967,944.3359375,518
968,945.3125,512
969,946.2890625,512
970,947.265625,518
971,948.2421875,542
972,949.21875,550
973,950.1953125,527
974,951.171875,533
975,952.1484375,534
976,953.125,485
977,954.1015625,518
978,955.078125,531
979,956.0546875,534
980,957.03125,492
981,958.0078125,475
982,958.984375,492
983,959.9609375,503
984,960.9375,566
985,961.9140625,500
986,962.890625,559
987,963.8671875,504
988,964.84375,497
989,965.8203125,520
990,966.796875,516
991,967.7734375,530
992,968.75,456
993,969.7265625,530
994,970.703125,475
995,971.6796875,514
996,972.65625,543
997,973.6328125,575
998,974.609375,496
999,975.5859375,533
1000,976.5625,522
1001,977.5390625,486
1002,978.515625,521
1003,979.4921875,483
1004,980.46875,511
1005,981.4453125,499
1006,982.421875,502
1007,983.3984375,475
1008,984.375,484
1009,985.3515625,505
1010,986.328125,503
1011,987.3046875,492
1012,988.28125,520
1013,989.2578125,528
1014,990.234375,506
1015,991.2109375,551
1016,992.1875,518
1017,993.1640625,504
1018,994.140625,515
1019,995.1171875,490
1020,996.09375,533
1021,997.0703125,494
1022,998.046875,473
1023,999.0234375,514
1024,1000.0,503
1025,1000.9765625,479
1026,1001.953125,501
1027,1002.9296875,490
1028,1003.90625,470
1029,1004.8828125,495
1030,1005.859375,502
1031,1006.8359375,487
1032,1007.8125,515
1033,1008.7890625,493
1034,1009.765625,458
1035,1010.7421875,470
1036,1011.71875,471
1037,1012.6953125,506
1038,1013.671875,475
1039,1014.6484375,520
1040,1015.625,504
1041,1016.6015625,468
1042,1017.578125,512
1043,1018.5546875,471
1044,1019.53125,504
1045,1020.5078125,491
1046,1021.484375,467
1047,1022.4609375,486
1048,1023.4375,493
1049,1024.4140625,483
1050,1025.390625,504
1051,1026.3671875,482
1052,1027.34375,483
1053,1028.3203125,472
1054,1029.296875,481
1055,1030.2734375,455
1056,1031.25,483
1057,1032.2265625,498
1058,1033.203125,461
1059,1034.1796875,493
1060,1035.15625,502
1061,1036.1328125,504
1062,1037.109375,480
1063,1038.0859375,517
1064,1039.0625,436
1065,1040.0390625,514
1066,1041.015625,448
1067,1041.9921875,495
1068,1042.96875,474
1069,1043.9453125,453
1070,1044.921875,454
1071,1045.8984375,465
1072,1046.875,509
1073,1047.8515625,454
1074,1048.828125,446
1075,1049.8046875,474
1076,1050.78125,463
1077,1051.7578125,478
1078,1052.734375,493
1079,1053.7109375,496
1080,1054.6875,467
1081,1055.6640625,497
1082,1056.640625,488
1083,1057.6171875,434
1084,1058.59375,437
1085,1059.5703125,464
1086,1060.546875,436
1087,1061.5234375,444
1088,1062.5,493
1089,1063.4765625,475
1090,1064.453125,459
1091,1065.4296875,448
1092,1066.40625,479
1093,1067.3828125,471
1094,1068.359375,459
1095,1069.3359375,461
1096,1070.3125,468
1097,1071.2890625,438
1098,1072.265625,431
1099,1073.2421875,470
1100,1074.21875,440
1101,1075.1953125,456
1102,1076.171875,433
1103,1077.1484375,470
1104,1078.125,422
1105,1079.1015625,437
1106,1080.078125,423
1107,1081.0546875,463
1108,1082.03125,493
1109,1083.0078125,432
1110,1083.984375,426
1111,1084.9609375,468
1112,1085.9375,445
1113,1086.9140625,450
1114,1087.890625,420
1115,1088.8671875,467
1116,1089.84375,451
1117,1090.8203125,470
1118,1091.796875,474
1119,1092.7734375,441
1120,1093.75,448
1121,1094.7265625,422
1122,1095.703125,452
1123,1096.6796875,478
1124,1097.65625,435
1125,1098.6328125,427
1126,1099.609375,428
1127,1100.5859375,421
1128,1101.5625,436
1129,1102.5390625,420
1130,1103.515625,430
1131,1104.4921875,424
1132,1105.46875,445
1133,1106.4453125,437
1134,1107.421875,469
1135,1108.3984375,439
1136,1109.375,426
1137,1110.3515625,448
1138,1111.328125,419
1139,1112.3046875,434
1140,1113.28125,426
1141,1114.2578125,397
1142,1115.234375,442
1143,1116.2109375,451
1144,1117.1875,426
1145,1118.1640625,400
1146,1119.140625,416
1147,1120.1171875,414
1148,1121.09375,408
1149,1122.0703125,432
1150,1123.046875,423
1151,1124.0234375,433
1152,1125.0,411
1153,1125.9765625,419
1154,1126.953125,420
1155,1127.9296875,431
1156,1128.90625,415
1157,1129.8828125,437
1158,1130.859375,445
1159,1131.8359375,415
1160,1132.8125,415
1161,1133.7890625,494
1162,1134.765625,373
1163,1135.7421875,436
1164,1136.71875,423
1165,1137.6953125,440
1166,1138.671875,403
1167,1139.6484375,424
1168,1140.625,435
1169,1141.6015625,418
1170,1142.578125,415
1171,1143.5546875,427
1172,1144.53125,411
1173,1145.5078125,425
1174,1146.484375,430
1175,1147.4609375,432
1176,1148.4375,407
1177,1149.4140625,410
1178,1150.390625,408
1179,1151.3671875,405
1180,1152.34375,403
1181,1153.3203125,392
1182,1154.296875,403
1183,1155.2734375,392
1184,1156.25,377
1185,1157.2265625,420
1186,1158.203125,429
1187,1159.1796875,412
1188,1160.15625,378
1189,1161.1328125,443
1190,1162.109375,389
1191,1163.0859375,421
1192,1164.0625,423
1193,1165.0390625,385
1194,1166.015625,423
1195,1166.9921875,394
1196,1167.96875,390
1197,1168.9453125,423
1198,1169.921875,405
1199,1170.8984375,411
1200,1171.875,425
1201,1172.8515625,396
1202,1173.828125,384
1203,1174.8046875,403
1204,1175.78125,391
1205,1176.7578125,382
1206,1177.734375,377
1207,1178.7109375,416
1208,1179.6875,393
1209,1180.6640625,445
1210,1181.640625,445
1211,1182.6171875,397
1212,1183.59375,390
1213,1184.5703125,390
1214,1185.546875,417
1215,1186.5234375,428
1216,1187.5,457
1217,1188.4765625,392
1218,1189.453125,395
1219,1190.4296875,421
1220,1191.40625,406
1221,1192.3828125,405
1222,1193.359375,394
1223,1194.3359375,371
1224,1195.3125,383
1225,1196.2890625,421
1226,1197.265625,408
1227,1198.2421875,406
1228,1199.21875,396
1229,1200.1953125,415
1230,1201.171875,426
1231,1202.1484375,415
1232,1203.125,410
1233,1204.1015625,383
1234,1205.078125,447
1235,1206.0546875,423
1236,1207.03125,392
1237,1208.0078125,416
1238,1208.984375,397
1239,1209.9609375,414
1240,1210.9375,426
1241,1211.9140625,414
1242,1212.890625,401
1243,1213.8671875,440
1244,1214.84375,415
1245,1215.8203125,408
1246,1216.796875,412
1247,1217.7734375,467
1248,1218.75,482
1249,1219.7265625,434
1250,1220.703125,475
1251,1221.6796875,464
1252,1222.65625,461
1253,1223.6328125,468
1254,1224.609375,451
1255,1225.5859375,431
1256,1226.5625,456
1257,1227.5390625,484
1258,1228.515625,464
1259,1229.4921875,486
1260,1230.46875,480
1261,1231.4453125,432
1262,1232.421875,464
1263,1233.3984375,526
1264,1234.375,506
1265,1235.3515625,583
1266,1236.328125,555
1267,1237.3046875,529
1268,1238.28125,570
1269,1239.2578125,566
1270,1240.234375,566
1271,1241.2109375,599
1272,1242.1875,559
1273,1243.1640625,626
1274,1244.140625,596
1275,1245.1171875,613
1276,1246.09375,657
1277,1247.0703125,716
1278,1248.046875,658
1279,1249.0234375,693
1280,1250.0,670
1281,1250.9765625,678
1282,1251.953125,720
1283,1252.9296875,723
1284,1253.90625,767
1285,1254.8828125,784
1286,1255.859375,798
1287,1256.8359375,779
1288,1257.8125,786
1289,1258.7890625,836
1290,1259.765625,785
1291,1260.7421875,781
1292,1261.71875,890
1293,1262.6953125,811
1294,1263.671875,845
1295,1264.6484375,889
1296,1265.625,821
1297,1266.6015625,854
1298,1267.578125,894
1299,1268.5546875,833
1300,1269.53125,886
1301,1270.5078125,900
1302,1271.484375,888
1303,1272.4609375,889
1304,1273.4375,848
1305,1274.4140625,874
1306,1275.390625,902
1307,1276.3671875,863
1308,1277.34375,878
1309,1278.3203125,821
1310,1279.296875,847
1311,1280.2734375,867
1312,1281.25,799
1313,1282.2265625,847
1314,1283.203125,838
1315,1284.1796875,828
1316,1285.15625,783
1317,1286.1328125,792
1318,1287.109375,749
1319,1288.0859375,792
1320,1289.0625,747
1321,1290.0390625,786
1322,1291.015625,742
1323,1291.9921875,733
1324,1292.96875,748
1325,1293.9453125,712
1326,1294.921875,688
1327,1295.8984375,675
1328,1296.875,681
1329,1297.8515625,633
1330,1298.828125,672
1331,1299.8046875,641
1332,1300.78125,587
1333,1301.7578125,621
1334,1302.734375,536
1335,1303.7109375,624
1336,1304.6875,533
1337,1305.6640625,591
1338,1306.640625,544
1339,1307.6171875,537
1340,1308.59375,531
1341,1309.5703125,489
1342,1310.546875,538
1343,1311.5234375,533
1344,1312.5,494
1345,1313.4765625,446
1346,1314.453125,510
1347,1315.4296875,491
1348,1316.40625,465
1349,1317.3828125,467
1350,1318.359375,454
1351,1319.3359375,418
1352,1320.3125,415
1353,1321.2890625,428
1354,1322.265625,453
1355,1323.2421875,400
1356,1324.21875,397
1357,1325.1953125,373
1358,1326.171875,416
1359,1327.1484375,394
