Channel,Energy_keV,Counts
251,245.1171875,1142
252,246.09375,1141
253,247.0703125,1090
254,248.046875,1165
255,249.0234375,1199
256,250.0,1035
257,250.9765625,1155
258,251.953125,1159
259,252.9296875,1105
260,253.90625,1111
261,254.8828125,1141
262,255.859375,1077
263,256.8359375,1156
264,257.8125,1129
265,258.7890625,1088
266,259.765625,1029
267,260.7421875,1101
268,261.71875,1061
269,262.6953125,1035
270,263.671875,1105
271,264.6484375,1048
272,265.625,1113
273,266.6015625,1109
274,267.578125,1093
275,268.5546875,1100
276,269.53125,1196
277,270.5078125,1129
278,271.484375,1105
279,272.4609375,1093
280,273.4375,1093
281,274.4140625,1081
282,275.390625,1135
283,276.3671875,1115
284,277.34375,1093
285,278.3203125,1079
286,279.296875,1121
287,280.2734375,1078
288,281.25,1106
289,282.2265625,1126
290,283.203125,1101
291,284.1796875,1083
292,285.15625,1078
293,286.1328125,1044
294,287.109375,1109
295,288.0859375,1089
296,289.0625,1048
297,290.0390625,1033
298,291.015625,1046
299,291.9921875,1105
300,292.96875,1072
301,293.9453125,1065
302,294.921875,1076
303,295.8984375,1042
304,296.875,1033
305,297.8515625,1096
306,298.828125,1060
307,299.8046875,1103
308,300.78125,1062
309,301.7578125,1068
310,302.734375,1072
311,303.7109375,1173
312,304.6875,1067
313,305.6640625,1070
314,306.640625,1105
315,307.6171875,994
316,308.59375,1068
317,309.5703125,1058
318,310.546875,1065
319,311.5234375,1006
320,312.5,1127
321,313.4765625,1108
322,314.453125,1022
323,315.4296875,1113
324,316.40625,1048
325,317.3828125,1062
326,318.359375,1065
327,319.3359375,1039
328,320.3125,1015
329,321.2890625,1049
330,322.265625,1052
331,323.2421875,1003
332,324.21875,999
333,325.1953125,1096
334,326.171875,1092
335,327.1484375,1033
336,328.125,1050
337,329.1015625,1055
338,330.078125,951
339,331.0546875,992
340,332.03125,1042
341,333.0078125,1045
342,333.984375,1032
343,334.9609375,1048
344,335.9375,1003
345,336.9140625,1022
346,337.890625,988
347,338.8671875,992
348,339.84375,989
349,340.8203125,994
350,341.796875,1014
351,342.7734375,1054
352,343.75,1058
353,344.7265625,1024
354,345.703125,1024
355,346.6796875,970
356,347.65625,1037
357,348.6328125,970
358,349.609375,1043
359,350.5859375,1077
360,351.5625,1034
361,352.5390625,1038
362,353.515625,981
363,354.4921875,984
364,355.46875,1066
365,356.4453125,1024
366,357.421875,955
367,358.3984375,1032
368,359.375,1067
369,360.3515625,955
370,361.328125,987
371,362.3046875,980
372,363.28125,1054
373,364.2578125,977
374,365.234375,954
375,366.2109375,1001
376,367.1875,983
377,368.1640625,1026
378,369.140625,1003
379,370.1171875,949
380,371.09375,1011
381,372.0703125,1021
382,373.046875,1022
383,374.0234375,999
384,375.0,981
385,375.9765625,989
386,376.953125,968
387,377.9296875,1012
388,378.90625,986
389,379.8828125,965
390,380.859375,954
391,381.8359375,948
392,382.8125,993
393,383.7890625,931
394,384.765625,992
395,385.7421875,916
396,386.71875,1005
397,387.6953125,975
398,388.671875,999
399,389.6484375,963
400,390.625,953
401,391.6015625,922
402,392.578125,1013
403,393.5546875,987
404,394.53125,895
405,395.5078125,969
406,396.484375,975
407,397.4609375,930
408,398.4375,951
409,399.4140625,996
410,400.390625,965
411,401.3671875,945
412,402.34375,965
413,403.3203125,971
414,404.296875,963
415,405.2734375,891
416,406.25,945
417,407.2265625,996
418,408.203125,919
419,409.1796875,941
420,410.15625,893
421,411.1328125,981
422,412.109375,926
423,413.0859375,929
424,414.0625,895
425,415.0390625,961
426,416.015625,971
427,416.9921875,969
428,417.96875,949
429,418.9453125,931
430,419.921875,923
431,420.8984375,932
432,421.875,885
433,422.8515625,899
434,423.828125,920
435,424.8046875,945
436,425.78125,964
437,426.7578125,954
438,427.734375,910
439,428.7109375,907
440,429.6875,952
441,430.6640625,879
442,431.640625,928
443,432.6171875,972
444,433.59375,924
445,434.5703125,875
446,435.546875,924
447,436.5234375,943
448,437.5,904
449,438.4765625,866
450,439.453125,971
451,440.4296875,899
452,441.40625,899
453,442.3828125,911
454,443.359375,908
455,444.3359375,911
456,445.3125,922
457,446.2890625,901
458,447.265625,901
459,448.2421875,910
460,449.21875,921
461,450.1953125,981
462,451.171875,955
463,452.1484375,921
464,453.125,911
465,454.1015625,915
466,455.078125,912
467,456.0546875,863
468,457.03125,893
469,458.0078125,912
470,458.984375,874
471,459.9609375,934
472,460.9375,871
473,461.9140625,898
474,462.890625,914
475,463.8671875,939
476,464.84375,903
477,465.8203125,876
478,466.796875,893
479,467.7734375,907
480,468.75,892
481,469.7265625,890
482,470.703125,863
483,471.6796875,942
484,472.65625,804
485,473.6328125,812
486,474.609375,922
487,475.5859375,845
488,476.5625,957
489,477.5390625,876
490,478.515625,932
491,479.4921875,875
492,480.46875,890
493,481.4453125,864
494,482.421875,830
495,483.3984375,881
496,484.375,869
497,485.3515625,865
498,486.328125,888
499,487.3046875,921
500,488.28125,890
501,489.2578125,852
502,490.234375,905
503,491.2109375,882
504,492.1875,873
505,493.1640625,876
506,494.140625,826
507,495.1171875,875
508,496.09375,857
509,497.0703125,856
510,498.046875,860
511,499.0234375,889
512,500.0,881
513,500.9765625,866
514,501.953125,874
515,502.9296875,857
516,503.90625,806
517,504.8828125,859
518,505.859375,832
519,506.8359375,867
520,507.8125,850
521,508.7890625,864
522,509.765625,853
523,510.7421875,860
524,511.71875,864
525,512.6953125,806
526,513.671875,823
527,514.6484375,847
528,515.625,854
529,516.6015625,807
530,517.578125,832
531,518.5546875,872
532,519.53125,840
533,520.5078125,840
534,521.484375,853
535,522.4609375,848
536,523.4375,842
537,524.4140625,879
538,525.390625,857
539,526.3671875,832
540,527.34375,883
541,528.3203125,827
542,529.296875,855
543,530.2734375,789
544,531.25,837
545,532.2265625,840
546,533.203125,868
547,534.1796875,827
548,535.15625,810
549,536.1328125,851
550,537.109375,846
551,538.0859375,791
552,539.0625,845
553,540.0390625,865
554,541.015625,843
555,541.9921875,857
556,542.96875,816
557,543.9453125,829
558,544.921875,873
559,545.8984375,799
560,546.875,808
561,547.8515625,825
562,548.828125,864
563,549.8046875,804
564,550.78125,820
565,551.7578125,806
566,552.734375,807
567,553.7109375,771
568,554.6875,777
569,555.6640625,801
570,556.640625,824
571,557.6171875,814
572,558.59375,835
573,559.5703125,792
574,560.546875,761
575,561.5234375,811
576,562.5,794
577,563.4765625,791
578,564.453125,839
579,565.4296875,783
580,566.40625,768
581,567.3828125,843
582,568.359375,798
583,569.3359375,789
584,570.3125,793
585,571.2890625,826
586,572.265625,769
587,573.2421875,853
588,574.21875,811
589,575.1953125,784
590,576.171875,800
591,577.1484375,768
592,578.125,785
593,579.1015625,806
594,580.078125,782
595,581.0546875,783
596,582.03125,744
597,583.0078125,770
598,583.984375,767
599,584.9609375,768
600,585.9375,795
601,586.9140625,771
602,587.890625,775
603,588.8671875,786
604,589.84375,774
605,590.8203125,742
606,591.796875,783
607,592.7734375,828
608,593.75,862
609,594.7265625,757
610,595.703125,748
611,596.6796875,781
612,597.65625,765
613,598.6328125,749
614,599.609375,747
615,600.5859375,826
616,601.5625,771
617,602.5390625,764
618,603.515625,771
619,604.4921875,804
620,605.46875,778
621,606.4453125,828
622,607.421875,746
623,608.3984375,706
624,609.375,788
625,610.3515625,777
626,611.328125,750
627,612.3046875,768
628,613.28125,773
629,614.2578125,737
630,615.234375,788
631,616.2109375,773
632,617.1875,735
633,618.1640625,731
634,619.140625,738
635,620.1171875,720
636,621.09375,741
637,622.0703125,737
638,623.046875,734
639,624.0234375,743
640,625.0,754
641,625.9765625,749
642,626.953125,744
643,627.9296875,745
644,628.90625,724
645,629.8828125,761
646,630.859375,730
647,631.8359375,733
648,632.8125,739
649,633.7890625,729
650,634.765625,786
651,635.7421875,785
652,636.71875,738
653,637.6953125,793
654,638.671875,705
655,639.6484375,791
656,640.625,735
657,641.6015625,736
658,642.578125,707
659,643.5546875,744
660,644.53125,736
661,645.5078125,750
662,646.484375,779
663,647.4609375,735
664,648.4375,706
665,649.4140625,691
666,650.390625,730
667,651.3671875,724
668,652.34375,784
669,653.3203125,752
670,654.296875,774
671,655.2734375,663
672,656.25,763
673,657.2265625,767
674,658.203125,733
675,659.1796875,691
676,660.15625,722
677,661.1328125,764
678,662.109375,760
679,663.0859375,715
680,664.0625,763
681,665.0390625,770
682,666.015625,697
683,666.9921875,715
684,667.96875,690
685,668.9453125,766
686,669.921875,743
687,670.8984375,693
688,671.875,696
689,672.8515625,723
690,673.828125,739
691,674.8046875,664
692,675.78125,715
693,676.7578125,776
694,677.734375,710
695,678.7109375,664
696,679.6875,723
697,680.6640625,690
698,681.640625,631
699,682.6171875,718
700,683.59375,726
701,684.5703125,682
702,685.546875,726
703,686.5234375,727
704,687.5,678
705,688.4765625,713
706,689.453125,728
707,690.4296875,712
708,691.40625,673
709,692.3828125,693
710,693.359375,669
711,694.3359375,678
712,695.3125,703
713,696.2890625,696
714,697.265625,661
715,698.2421875,719
716,699.21875,699
717,700.1953125,696
718,701.171875,634
719,702.1484375,683
720,703.125,685
721,704.1015625,694
722,705.078125,684
723,706.0546875,705
724,707.03125,635
725,708.0078125,694
726,708.984375,644
727,709.9609375,727
728,710.9375,704
729,711.9140625,681
730,712.890625,647
731,713.8671875,722
732,714.84375,686
733,715.8203125,682
734,716.796875,730
735,717.7734375,684
736,718.75,663
737,719.7265625,697
738,720.703125,652
739,721.6796875,678
740,722.65625,691
741,723.6328125,656
742,724.609375,652
743,725.5859375,670
744,726.5625,627
745,727.5390625,628
746,728.515625,663
747,729.4921875,656
748,730.46875,682
749,731.4453125,682
750,732.421875,658
751,733.3984375,615
752,734.375,669
753,735.3515625,688
754,736.328125,676
755,737.3046875,638
756,738.28125,659
757,739.2578125,713
758,740.234375,641
759,741.2109375,634
760,742.1875,672
761,743.1640625,658
762,744.140625,660
763,745.1171875,654
764,746.09375,713
765,747.0703125,624
766,748.046875,635
767,749.0234375,643
768,750.0,619
769,750.9765625,660
770,751.953125,688
771,752.9296875,652
772,753.90625,627
773,754.8828125,656
774,755.859375,654
775,756.8359375,652
776,757.8125,668
777,758.7890625,619
778,759.765625,652
779,760.7421875,662
780,761.71875,663
781,762.6953125,704
782,763.671875,674
783,764.6484375,631
784,765.625,579
785,766.6015625,639
786,767.578125,630
787,768.5546875,632
788,769.53125,663
789,770.5078125,648
790,771.484375,628
791,772.4609375,628
792,773.4375,669
793,774.4140625,655
794,775.390625,611
795,776.3671875,664
796,777.34375,590
797,778.3203125,658
798,779.296875,602
799,780.2734375,623
800,781.25,658
801,782.2265625,665
802,783.203125,580
803,784.1796875,642
804,785.15625,649
805,786.1328125,616
806,787.109375,644
807,788.0859375,604
808,789.0625,626
809,790.0390625,604
810,791.015625,604
811,791.9921875,607
812,792.96875,611
813,793.9453125,638
814,794.921875,619
815,795.8984375,641
816,796.875,586
817,797.8515625,635
818,798.828125,622
819,799.8046875,610
820,800.78125,632
821,801.7578125,640
822,802.734375,573
823,803.7109375,669
824,804.6875,615
825,805.6640625,676
826,806.640625,611
827,807.6171875,584
828,808.59375,598
829,809.5703125,629
830,810.546875,625
831,811.5234375,569
832,812.5,625
833,813.4765625,586
834,814.453125,585
835,815.4296875,591
836,816.40625,622
837,817.3828125,575
838,818.359375,609
839,819.3359375,582
840,820.3125,561
841,821.2890625,608
842,822.265625,579
843,823.2421875,623
844,824.21875,583
845,825.1953125,655
846,826.171875,622
847,827.1484375,628
848,828.125,605
849,829.1015625,600
850,830.078125,613
851,831.0546875,593
852,832.03125,616
853,833.0078125,597
854,833.984375,606
855,834.9609375,593
856,835.9375,570
857,836.9140625,580
858,837.890625,593
859,838.8671875,590
860,839.84375,581
861,840.8203125,587
862,841.796875,630
863,842.7734375,554
864,843.75,582
865,844.7265625,637
866,845.703125,622
867,846.6796875,607
868,847.65625,605
869,848.6328125,566
870,849.609375,573
871,850.5859375,573
872,851.5625,603
873,852.5390625,593
874,853.515625,556
875,854.4921875,640
876,855.46875,598
877,856.4453125,584
878,857.421875,583
879,858.3984375,600
880,859.375,551
881,860.3515625,610
882,861.328125,631
883,862.3046875,563
884,863.28125,553
885,864.2578125,568
886,865.234375,619
887,866.2109375,559
888,867.1875,612
889,868.1640625,565
890,869.140625,570
891,870.1171875,581
892,871.09375,625
893,872.0703125,614
894,873.046875,588
895,874.0234375,557
896,875.0,570
897,875.9765625,537
898,876.953125,579
899,877.9296875,588
900,878.90625,590
901,879.8828125,593
902,880.859375,586
903,881.8359375,566
904,882.8125,528
905,883.7890625,574
906,884.765625,533
907,885.7421875,558
908,886.71875,567
909,887.6953125,522
910,888.671875,566
911,889.6484375,556
912,890.625,538
913,891.6015625,603
914,892.578125,513
915,893.5546875,558
916,894.53125,558
917,895.5078125,570
918,896.484375,518
919,897.4609375,541
920,898.4375,525
921,899.4140625,537
922,900.390625,543
923,901.3671875,561
924,902.34375,528
925,903.3203125,618
926,904.296875,587
927,905.2734375,561
928,906.25,579
929,907.2265625,532
930,908.203125,524
931,909.1796875,535
932,910.15625,556
933,911.1328125,554
934,912.109375,561
935,913.0859375,535
936,914.0625,589
937,915.0390625,574
938,916.015625,558
939,916.9921875,555
940,917.96875,545
941,918.9453125,539
942,919.921875,556
943,920.8984375,536
944,921.875,561
945,922.8515625,547
946,923.828125,558
947,924.8046875,547
948,925.78125,537
949,926.7578125,567
950,927.734375,573
951,928.7109375,524
952,929.6875,575
953,930.6640625,573
954,931.640625,515
955,932.6171875,552
956,933.59375,549
957,934.5703125,549
958,935.546875,599
959,936.5234375,479
960,937.5,547
961,938.4765625,567
962,939.453125,497
963,940.4296875,519
964,941.40625,522
965,942.3828125,541
966,943.359375,525
967,944.3359375,523
968,945.3125,537
969,946.2890625,493
970,947.265625,524
971,948.2421875,525
972,949.21875,570
973,950.1953125,519
974,951.171875,508
975,952.1484375,566
976,953.125,538
977,954.1015625,538
978,955.078125,559
979,956.0546875,524
980,957.03125,491
981,958.0078125,571
982,958.984375,509
983,959.9609375,539
984,960.9375,531
985,961.9140625,497
986,962.890625,488
987,963.8671875,546
988,964.84375,552
989,965.8203125,506
990,966.796875,525
991,967.7734375,529
992,968.75,544
993,969.7265625,522
994,970.703125,547
995,971.6796875,526
996,972.65625,515
997,973.6328125,550
998,974.609375,478
999,975.5859375,545
1000,976.5625,517
1001,977.5390625,532
1002,978.515625,487
1003,979.4921875,494
1004,980.46875,519
1005,981.4453125,505
1006,982.421875,546
1007,983.3984375,537
1008,984.375,499
1009,985.3515625,470
1010,986.328125,503
1011,987.3046875,522
1012,988.28125,545
1013,989.2578125,467
1014,990.234375,516
1015,991.2109375,472
1016,992.1875,475
1017,993.1640625,480
1018,994.140625,515
1019,995.1171875,497
1020,996.09375,483
1021,997.0703125,517
1022,998.046875,508
1023,999.0234375,507
1024,1000.0,529
1025,1000.9765625,530
1026,1001.953125,503
1027,1002.9296875,480
1028,1003.90625,516
1029,1004.8828125,484
1030,1005.859375,474
1031,1006.8359375,488
1032,1007.8125,462
1033,1008.7890625,538
1034,1009.765625,464
1035,1010.7421875,517
1036,1011.71875,503
1037,1012.6953125,495
1038,1013.671875,487
1039,1014.6484375,484
1040,1015.625,526
1041,1016.6015625,504
1042,1017.578125,520
1043,1018.5546875,461
1044,1019.53125,495
1045,1020.5078125,493
1046,1021.484375,489
1047,1022.4609375,483
1048,1023.4375,467
1049,1024.4140625,531
1050,1025.390625,453
1051,1026.3671875,516
1052,1027.34375,469
1053,1028.3203125,467
1054,1029.296875,501
1055,1030.2734375,465
1056,1031.25,509
1057,1032.2265625,499
1058,1033.203125,472
1059,1034.1796875,465
1060,1035.15625,512
1061,1036.1328125,547
1062,1037.109375,466
1063,1038.0859375,499
1064,1039.0625,470
1065,1040.0390625,480
1066,1041.015625,501
1067,1041.9921875,512
1068,1042.96875,445
1069,1043.9453125,484
1070,1044.921875,478
1071,1045.8984375,498
1072,1046.875,491
1073,1047.8515625,478
1074,1048.828125,500
1075,1049.8046875,448
1076,1050.78125,467
1077,1051.7578125,499
1078,1052.734375,430
1079,1053.7109375,494
1080,1054.6875,465
1081,1055.6640625,488
1082,1056.640625,488
1083,1057.6171875,429
1084,1058.59375,487
1085,1059.5703125,517
1086,1060.546875,519
1087,1061.5234375,468
1088,1062.5,505
1089,1063.4765625,470
1090,1064.453125,459
1091,1065.4296875,495
1092,1066.40625,490
1093,1067.3828125,477
1094,1068.359375,497
1095,1069.3359375,491
1096,1070.3125,420
1097,1071.2890625,476
1098,1072.265625,449
1099,1073.2421875,476
1100,1074.21875,484
1101,1075.1953125,443
1102,1076.171875,449
1103,1077.1484375,445
1104,1078.125,448
1105,1079.1015625,465
1106,1080.078125,498
1107,1081.0546875,475
1108,1082.03125,460
1109,1083.0078125,479
1110,1083.984375,491
1111,1084.9609375,443
1112,1085.9375,461
1113,1086.9140625,435
1114,1087.890625,442
1115,1088.8671875,460
1116,1089.84375,485
1117,1090.8203125,480
1118,1091.796875,465
1119,1092.7734375,449
1120,1093.75,487
1121,1094.7265625,430
1122,1095.703125,454
1123,1096.6796875,436
1124,1097.65625,443
1125,1098.6328125,433
1126,1099.609375,442
1127,1100.5859375,426
1128,1101.5625,440
1129,1102.5390625,494
1130,1103.515625,453
1131,1104.4921875,436
1132,1105.46875,477
1133,1106.4453125,474
1134,1107.421875,456
1135,1108.3984375,386
1136,1109.375,444
1137,1110.3515625,453
1138,1111.328125,446
1139,1112.3046875,411
1140,1113.28125,444
1141,1114.2578125,462
1142,1115.234375,434
1143,1116.2109375,458
1144,1117.1875,451
1145,1118.1640625,419
1146,1119.140625,456
1147,1120.1171875,473
1148,1121.09375,440
1149,1122.0703125,490
1150,1123.046875,430
1151,1124.0234375,446
1152,1125.0,406
1153,1125.9765625,453
1154,1126.953125,428
1155,1127.9296875,427
1156,1128.90625,396
1157,1129.8828125,449
1158,1130.859375,412
1159,1131.8359375,423
1160,1132.8125,403
1161,1133.7890625,477
1162,1134.765625,410
1163,1135.7421875,436
1164,1136.71875,424
1165,1137.6953125,406
1166,1138.671875,441
1167,1139.6484375,445
1168,1140.625,435
1169,1141.6015625,438
1170,1142.578125,461
1171,1143.5546875,415
1172,1144.53125,443
1173,1145.5078125,386
1174,1146.484375,435
1175,1147.4609375,405
1176,1148.4375,438
1177,1149.4140625,426
1178,1150.390625,419
1179,1151.3671875,439
1180,1152.34375,469
1181,1153.3203125,453
1182,1154.296875,431
1183,1155.2734375,440
1184,1156.25,449
1185,1157.2265625,412
1186,1158.203125,450
1187,1159.1796875,402
1188,1160.15625,435
1189,1161.1328125,421
1190,1162.109375,430
1191,1163.0859375,407
1192,1164.0625,388
1193,1165.0390625,420
1194,1166.015625,425
1195,1166.9921875,420
1196,1167.96875,413
1197,1168.9453125,429
1198,1169.921875,403
1199,1170.8984375,380
1200,1171.875,441
1201,1172.8515625,435
1202,1173.828125,409
1203,1174.8046875,416
1204,1175.78125,425
1205,1176.7578125,440
1206,1177.734375,422
1207,1178.7109375,417
1208,1179.6875,388
1209,1180.6640625,427
1210,1181.640625,400
1211,1182.6171875,411
1212,1183.59375,419
1213,1184.5703125,391
1214,1185.546875,447
1215,1186.5234375,419
1216,1187.5,431
1217,1188.4765625,423
1218,1189.453125,410
1219,1190.4296875,408
1220,1191.40625,433
1221,1192.3828125,402
1222,1193.359375,443
1223,1194.3359375,432
1224,1195.3125,399
1225,1196.2890625,406
1226,1197.265625,396
1227,1198.2421875,389
1228,1199.21875,380
1229,1200.1953125,425
1230,1201.171875,405
1231,1202.1484375,397
1232,1203.125,441
1233,1204.1015625,400
1234,1205.078125,405
1235,1206.0546875,420
1236,1207.03125,425
1237,1208.0078125,421
1238,1208.984375,407
1239,1209.9609375,406
1240,1210.9375,407
1241,1211.9140625,384
1242,1212.890625,405
1243,1213.8671875,392
1244,1214.84375,379
1245,1215.8203125,425
1246,1216.796875,389
1247,1217.7734375,406
1248,1218.75,366
1249,1219.7265625,409
1250,1220.703125,391
1251,1221.6796875,382
1252,1222.65625,413
1253,1223.6328125,393
1254,1224.609375,434
1255,1225.5859375,365
1256,1226.5625,413
1257,1227.5390625,350
1258,1228.515625,396
1259,1229.4921875,367
1260,1230.46875,399
1261,1231.4453125,402
1262,1232.421875,424
1263,1233.3984375,371
1264,1234.375,398
1265,1235.3515625,393
1266,1236.328125,343
1267,1237.3046875,399
1268,1238.28125,377
1269,1239.2578125,341
1270,1240.234375,371
1271,1241.2109375,388
1272,1242.1875,405
1273,1243.1640625,375
1274,1244.140625,379
1275,1245.1171875,434
1276,1246.09375,414
1277,1247.0703125,400
1278,1248.046875,433
1279,1249.0234375,387
1280,1250.0,409
1281,1250.9765625,363
1282,1251.953125,381
1283,1252.9296875,388
1284,1253.90625,415
1285,1254.8828125,384
1286,1255.859375,374
1287,1256.8359375,396
1288,1257.8125,376
1289,1258.7890625,363
1290,1259.765625,366
1291,1260.7421875,384
1292,1261.71875,385
1293,1262.6953125,359
1294,1263.671875,411
1295,1264.6484375,380
1296,1265.625,355
1297,1266.6015625,400
1298,1267.578125,372
1299,1268.5546875,387
1300,1269.53125,368
1301,1270.5078125,344
1302,1271.484375,375
1303,1272.4609375,406
1304,1273.4375,375
1305,1274.4140625,371
1306,1275.390625,356
1307,1276.3671875,350
1308,1277.34375,345
1309,1278.3203125,375
1310,1279.296875,387
1311,1280.2734375,380
1312,1281.25,370
1313,1282.2265625,385
1314,1283.203125,402
1315,1284.1796875,353
1316,1285.15625,350
1317,1286.1328125,371
1318,1287.109375,401
1319,1288.0859375,363
1320,1289.0625,340
1321,1290.0390625,385
1322,1291.015625,378
1323,1291.9921875,364
1324,1292.96875,371
1325,1293.9453125,353
1326,1294.921875,353
1327,1295.8984375,375
1328,1296.875,402
1329,1297.8515625,402
1330,1298.828125,364
1331,1299.8046875,357
1332,1300.78125,334
1333,1301.7578125,367
1334,1302.734375,322
1335,1303.7109375,363
1336,1304.6875,370
1337,1305.6640625,380
1338,1306.640625,375
1339,1307.6171875,373
1340,1308.59375,339
1341,1309.5703125,402
1342,1310.546875,364
1343,1311.5234375,377
1344,1312.5,338
1345,1313.4765625,391
1346,1314.453125,358
1347,1315.4296875,346
1348,1316.40625,366
1349,1317.3828125,376
1350,1318.359375,348
1351,1319.3359375,362
1352,1320.3125,351
1353,1321.2890625,373
1354,1322.265625,376
1355,1323.2421875,362
1356,1324.21875,332
1357,1325.1953125,401
1358,1326.171875,362
1359,1327.1484375,346
1360,1328.125,351
1361,1329.1015625,347
1362,1330.078125,333
1363,1331.0546875,376
1364,1332.03125,329
1365,1333.0078125,358
