Channel,Energy_keV,Counts
424,414.0625,1072
425,415.0390625,1065
426,416.015625,1027
427,416.9921875,1053
428,417.96875,1021
429,418.9453125,1019
430,419.921875,1118
431,420.8984375,982
432,421.875,985
433,422.8515625,1026
434,423.828125,975
435,424.8046875,1032
436,425.78125,950
437,426.7578125,947
438,427.734375,920
439,428.7109375,919
440,429.6875,958
441,430.6640625,964
442,431.640625,956
443,432.6171875,934
444,433.59375,995
445,434.5703125,954
446,435.546875,919
447,436.5234375,885
448,437.5,902
449,438.4765625,901
450,439.453125,953
451,440.4296875,902
452,441.40625,836
453,442.3828125,908
454,443.359375,906
455,444.3359375,888
456,445.3125,894
457,446.2890625,934
458,447.265625,901
459,448.2421875,892
460,449.21875,930
461,450.1953125,902
462,451.171875,830
463,452.1484375,923
464,453.125,844
465,454.1015625,888
466,455.078125,917
467,456.0546875,879
468,457.03125,882
469,458.0078125,897
470,458.984375,863
471,459.9609375,862
472,460.9375,832
473,461.9140625,860
474,462.890625,831
475,463.8671875,802
476,464.84375,890
477,465.8203125,841
478,466.796875,872
479,467.7734375,900
480,468.75,847
481,469.7265625,865
482,470.703125,878
483,471.6796875,874
484,472.65625,909
485,473.6328125,911
486,474.609375,855
487,475.5859375,888
488,476.5625,853
489,477.5390625,873
490,478.515625,882
491,479.4921875,888
492,480.46875,870
493,481.4453125,875
494,482.421875,814
495,483.3984375,897
496,484.375,840
497,485.3515625,875
498,486.328125,825
499,487.3046875,867
500,488.28125,837
501,489.2578125,839
502,490.234375,803
503,491.2109375,852
504,492.1875,813
505,493.1640625,873
506,494.140625,870
507,495.1171875,856
508,496.09375,844
509,497.0703125,843
510,498.046875,819
511,499.0234375,863
512,500.0,851
513,500.9765625,824
514,501.953125,778
515,502.9296875,823
516,503.90625,861
517,504.8828125,852
518,505.859375,847
519,506.8359375,845
520,507.8125,829
521,508.7890625,849
522,509.765625,891
523,510.7421875,784
524,511.71875,833
525,512.6953125,820
526,513.671875,826
527,514.6484375,878
528,515.625,861
529,516.6015625,798
530,517.578125,809
531,518.5546875,834
532,519.53125,805
533,520.5078125,811
534,521.484375,820
535,522.4609375,815
536,523.4375,788
537,524.4140625,825
538,525.390625,813
539,526.3671875,813
540,527.34375,838
541,528.3203125,783
542,529.296875,820
543,530.2734375,853
544,531.25,794
545,532.2265625,827
546,533.203125,821
547,534.1796875,821
548,535.15625,844
549,536.1328125,781
550,537.109375,798
551,538.0859375,863
552,539.0625,812
553,540.0390625,808
554,541.015625,800
555,541.9921875,796
556,542.96875,815
557,543.9453125,825
558,544.921875,803
559,545.8984375,792
560,546.875,768
561,547.8515625,831
562,548.828125,811
563,549.8046875,784
564,550.78125,808
565,551.7578125,849
566,552.734375,786
567,553.7109375,764
568,554.6875,818
569,555.6640625,822
570,556.640625,818
571,557.6171875,785
572,558.59375,749
573,559.5703125,765
574,560.546875,802
575,561.5234375,805
576,562.5,809
577,563.4765625,802
578,564.453125,788
579,565.4296875,836
580,566.40625,786
581,567.3828125,757
582,568.359375,747
583,569.3359375,779
584,570.3125,793
585,571.2890625,765
586,572.265625,759
587,573.2421875,741
588,574.21875,828
589,575.1953125,762
590,576.171875,762
591,577.1484375,770
592,578.125,803
593,579.1015625,757
594,580.078125,774
595,581.0546875,791
596,582.03125,802
597,583.0078125,793
598,583.984375,733
599,584.9609375,770
600,585.9375,791
601,586.9140625,776
602,587.890625,775
603,588.8671875,743
604,589.84375,728
605,590.8203125,760
606,591.796875,728
607,592.7734375,768
608,593.75,764
609,594.7265625,798
610,595.703125,783
611,596.6796875,724
612,597.65625,751
613,598.6328125,799
614,599.609375,754
615,600.5859375,780
616,601.5625,761
617,602.5390625,836
618,603.515625,791
619,604.4921875,746
620,605.46875,730
621,606.4453125,725
622,607.421875,773
623,608.3984375,759
624,609.375,800
625,610.3515625,755
626,611.328125,737
627,612.3046875,725
628,613.28125,719
629,614.2578125,732
630,615.234375,730
631,616.2109375,764
632,617.1875,695
633,618.1640625,740
634,619.140625,750
635,620.1171875,778
636,621.09375,775
637,622.0703125,747
638,623.046875,701
639,624.0234375,751
640,625.0,741
641,625.9765625,727
642,626.953125,712
643,627.9296875,741
644,628.90625,723
645,629.8828125,744
646,630.859375,752
647,631.8359375,749
648,632.8125,728
649,633.7890625,782
650,634.765625,687
651,635.7421875,684
652,636.71875,735
653,637.6953125,774
654,638.671875,714
655,639.6484375,702
656,640.625,724
657,641.6015625,675
658,642.578125,729
659,643.5546875,639
660,644.53125,716
661,645.5078125,686
662,646.484375,742
663,647.4609375,717
664,648.4375,746
665,649.4140625,731
666,650.390625,690
667,651.3671875,759
668,652.34375,712
669,653.3203125,730
670,654.296875,738
671,655.2734375,729
672,656.25,732
673,657.2265625,726
674,658.203125,721
675,659.1796875,738
676,660.15625,718
677,661.1328125,699
678,662.109375,750
679,663.0859375,691
680,664.0625,708
681,665.0390625,685
682,666.015625,647
683,666.9921875,680
684,667.96875,671
685,668.9453125,667
686,669.921875,669
687,670.8984375,691
688,671.875,695
689,672.8515625,724
690,673.828125,704
691,674.8046875,702
692,675.78125,700
693,676.7578125,685
694,677.734375,705
695,678.7109375,680
696,679.6875,688
697,680.6640625,689
698,681.640625,711
699,682.6171875,710
700,683.59375,682
701,684.5703125,676
702,685.546875,753
703,686.5234375,713
704,687.5,754
705,688.4765625,666
706,689.453125,644
707,690.4296875,737
708,691.40625,680
709,692.3828125,703
710,693.359375,708
711,694.3359375,709
712,695.3125,645
713,696.2890625,721
714,697.265625,699
715,698.2421875,712
716,699.21875,666
717,700.1953125,675
718,701.171875,665
719,702.1484375,621
720,703.125,639
721,704.1015625,658
722,705.078125,689
723,706.0546875,625
724,707.03125,708
725,708.0078125,640
726,708.984375,666
727,709.9609375,641
728,710.9375,706
729,711.9140625,682
730,712.890625,674
731,713.8671875,661
732,714.84375,666
733,715.8203125,663
734,716.796875,671
735,717.7734375,678
736,718.75,627
737,719.7265625,625
738,720.703125,642
739,721.6796875,662
740,722.65625,652
741,723.6328125,680
742,724.609375,605
743,725.5859375,646
744,726.5625,625
745,727.5390625,649
746,728.515625,622
747,729.4921875,673
748,730.46875,689
749,731.4453125,631
750,732.421875,669
751,733.3984375,620
752,734.375,664
753,735.3515625,649
754,736.328125,636
755,737.3046875,631
756,738.28125,675
757,739.2578125,675
758,740.234375,624
759,741.2109375,636
760,742.1875,647
761,743.1640625,630
762,744.140625,657
763,745.1171875,646
764,746.09375,595
765,747.0703125,634
766,748.046875,652
767,749.0234375,601
768,750.0,625
769,750.9765625,656
770,751.953125,641
771,752.9296875,634
772,753.90625,671
773,754.8828125,636
774,755.859375,666
775,756.8359375,597
776,757.8125,626
777,758.7890625,625
778,759.765625,600
779,760.7421875,626
780,761.71875,584
781,762.6953125,622
782,763.671875,623
783,764.6484375,617
784,765.625,611
785,766.6015625,650
786,767.578125,661
787,768.5546875,675
788,769.53125,574
789,770.5078125,620
790,771.484375,603
791,772.4609375,649
792,773.4375,615
793,774.4140625,602
794,775.390625,639
795,776.3671875,611
796,777.34375,570
797,778.3203125,604
798,779.296875,619
799,780.2734375,597
800,781.25,656
801,782.2265625,634
802,783.203125,609
803,784.1796875,611
804,785.15625,614
805,786.1328125,591
806,787.109375,641
807,788.0859375,620
808,789.0625,635
809,790.0390625,640
810,791.015625,592
811,791.9921875,585
812,792.96875,620
813,793.9453125,589
814,794.921875,552
815,795.8984375,611
816,796.875,596
817,797.8515625,619
818,798.828125,588
819,799.8046875,602
820,800.78125,600
821,801.7578125,588
822,802.734375,548
823,803.7109375,607
824,804.6875,562
825,805.6640625,590
826,806.640625,588
827,807.6171875,584
828,808.59375,631
829,809.5703125,579
830,810.546875,591
831,811.5234375,618
832,812.5,607
833,813.4765625,588
834,814.453125,631
835,815.4296875,601
836,816.40625,616
837,817.3828125,619
838,818.359375,594
839,819.3359375,611
840,820.3125,601
841,821.2890625,549
842,822.265625,585
843,823.2421875,555
844,824.21875,625
845,825.1953125,605
846,826.171875,553
847,827.1484375,579
848,828.125,549
849,829.1015625,569
850,830.078125,538
851,831.0546875,575
852,832.03125,555
853,833.0078125,555
854,833.984375,581
855,834.9609375,583
856,835.9375,588
857,836.9140625,553
858,837.890625,577
859,838.8671875,574
860,839.84375,604
861,840.8203125,560
862,841.796875,574
863,842.7734375,578
864,843.75,565
865,844.7265625,572
866,845.703125,557
867,846.6796875,619
868,847.65625,564
869,848.6328125,561
870,849.609375,560
871,850.5859375,536
872,851.5625,619
873,852.5390625,545
874,853.515625,577
875,854.4921875,649
876,855.46875,572
877,856.4453125,555
878,857.421875,557
879,858.3984375,543
880,859.375,558
881,860.3515625,536
882,861.328125,566
883,862.3046875,570
884,863.28125,518
885,864.2578125,630
886,865.234375,531
887,866.2109375,536
888,867.1875,533
889,868.1640625,531
890,869.140625,592
891,870.1171875,563
892,871.09375,568
893,872.0703125,562
894,873.046875,563
895,874.0234375,575
896,875.0,532
897,875.9765625,554
898,876.953125,540
899,877.9296875,542
900,878.90625,545
901,879.8828125,555
902,880.859375,550
903,881.8359375,608
904,882.8125,525
905,883.7890625,574
906,884.765625,524
907,885.7421875,554
908,886.71875,564
909,887.6953125,525
910,888.671875,562
911,889.6484375,555
912,890.625,544
913,891.6015625,548
914,892.578125,508
915,893.5546875,578
916,894.53125,529
917,895.5078125,579
918,896.484375,588
919,897.4609375,537
920,898.4375,481
921,899.4140625,517
922,900.390625,551
923,901.3671875,534
924,902.34375,538
925,903.3203125,624
926,904.296875,537
927,905.2734375,523
928,906.25,518
929,907.2265625,545
930,908.203125,540
931,909.1796875,543
932,910.15625,566
933,911.1328125,535
934,912.109375,513
935,913.0859375,528
936,914.0625,506
937,915.0390625,523
938,916.015625,550
939,916.9921875,517
940,917.96875,536
941,918.9453125,498
942,919.921875,533
943,920.8984375,556
944,921.875,531
945,922.8515625,528
946,923.828125,509
947,924.8046875,543
948,925.78125,507
949,926.7578125,513
950,927.734375,476
951,928.7109375,510
952,929.6875,560
953,930.6640625,528
954,931.640625,532
955,932.6171875,505
956,933.59375,567
957,934.5703125,549
958,935.546875,562
959,936.5234375,533
960,937.5,481
961,938.4765625,498
962,939.453125,522
963,940.4296875,512
964,941.40625,525
965,942.3828125,507
966,943.359375,480
967,944.3359375,511
968,945.3125,469
969,946.2890625,501
970,947.265625,489
971,948.2421875,465
972,949.21875,489
973,950.1953125,481
974,951.171875,496
975,952.1484375,507
976,953.125,479
977,954.1015625,566
978,955.078125,533
979,956.0546875,477
980,957.03125,492
981,958.0078125,537
982,958.984375,520
983,959.9609375,490
984,960.9375,530
985,961.9140625,531
986,962.890625,487
987,963.8671875,519
988,964.84375,511
989,965.8203125,506
990,966.796875,546
991,967.7734375,504
992,968.75,509
993,969.7265625,510
994,970.703125,493
995,971.6796875,478
996,972.65625,482
997,973.6328125,462
998,974.609375,501
999,975.5859375,467
1000,976.5625,514
1001,977.5390625,475
1002,978.515625,524
1003,979.4921875,511
1004,980.46875,496
1005,981.4453125,523
1006,982.421875,469
1007,983.3984375,491
1008,984.375,455
1009,985.3515625,510
1010,986.328125,480
1011,987.3046875,495
1012,988.28125,464
1013,989.2578125,466
1014,990.234375,478
1015,991.2109375,495
1016,992.1875,522
1017,993.1640625,482
1018,994.140625,456
1019,995.1171875,521
1020,996.09375,482
1021,997.0703125,473
1022,998.046875,450
1023,999.0234375,442
1024,1000.0,437
1025,1000.9765625,521
1026,1001.953125,493
1027,1002.9296875,509
1028,1003.90625,509
1029,1004.8828125,454
1030,1005.859375,521
1031,1006.8359375,496
1032,1007.8125,471
1033,1008.7890625,487
1034,1009.765625,501
1035,1010.7421875,504
1036,1011.71875,454
1037,1012.6953125,489
1038,1013.671875,469
1039,1014.6484375,479
1040,1015.625,508
1041,1016.6015625,447
1042,1017.578125,449
1043,1018.5546875,440
1044,1019.53125,478
1045,1020.5078125,462
1046,1021.484375,471
1047,1022.4609375,483
1048,1023.4375,447
1049,1024.4140625,488
1050,1025.390625,459
1051,1026.3671875,462
1052,1027.34375,486
1053,1028.3203125,472
1054,1029.296875,499
1055,1030.2734375,449
1056,1031.25,481
1057,1032.2265625,445
1058,1033.203125,446
1059,1034.1796875,431
1060,1035.15625,436
1061,1036.1328125,479
1062,1037.109375,469
1063,1038.0859375,468
1064,1039.0625,481
1065,1040.0390625,470
1066,1041.015625,455
1067,1041.9921875,448
1068,1042.96875,464
1069,1043.9453125,473
1070,1044.921875,449
1071,1045.8984375,469
1072,1046.875,459
1073,1047.8515625,425
1074,1048.828125,453
1075,1049.8046875,472
1076,1050.78125,427
1077,1051.7578125,434
1078,1052.734375,436
1079,1053.7109375,461
1080,1054.6875,483
1081,1055.6640625,416
1082,1056.640625,450
1083,1057.6171875,447
1084,1058.59375,449
1085,1059.5703125,459
1086,1060.546875,429
1087,1061.5234375,402
1088,1062.5,440
1089,1063.4765625,457
1090,1064.453125,450
1091,1065.4296875,436
1092,1066.40625,425
1093,1067.3828125,432
1094,1068.359375,429
1095,1069.3359375,408
1096,1070.3125,448
1097,1071.2890625,499
1098,1072.265625,462
1099,1073.2421875,480
1100,1074.21875,502
1101,1075.1953125,463
1102,1076.171875,426
1103,1077.1484375,469
1104,1078.125,447
1105,1079.1015625,449
1106,1080.078125,455
1107,1081.0546875,421
1108,1082.03125,444
1109,1083.0078125,471
1110,1083.984375,425
1111,1084.9609375,421
1112,1085.9375,443
1113,1086.9140625,438
1114,1087.890625,467
1115,1088.8671875,462
1116,1089.84375,422
1117,1090.8203125,495
1118,1091.796875,423
1119,1092.7734375,454
1120,1093.75,412
1121,1094.7265625,413
1122,1095.703125,440
1123,1096.6796875,447
1124,1097.65625,432
1125,1098.6328125,449
1126,1099.609375,427
1127,1100.5859375,436
1128,1101.5625,413
1129,1102.5390625,425
1130,1103.515625,430
1131,1104.4921875,431
1132,1105.46875,457
1133,1106.4453125,431
1134,1107.421875,455
1135,1108.3984375,426
1136,1109.375,424
1137,1110.3515625,413
1138,1111.328125,405
1139,1112.3046875,480
1140,1113.28125,455
1141,1114.2578125,438
1142,1115.234375,461
1143,1116.2109375,438
1144,1117.1875,440
1145,1118.1640625,415
1146,1119.140625,400
1147,1120.1171875,423
1148,1121.09375,416
1149,1122.0703125,454
1150,1123.046875,428
1151,1124.0234375,421
1152,1125.0,426
1153,1125.9765625,399
1154,1126.953125,427
1155,1127.9296875,406
1156,1128.90625,414
1157,1129.8828125,403
1158,1130.859375,382
1159,1131.8359375,446
1160,1132.8125,412
1161,1133.7890625,430
1162,1134.765625,418
1163,1135.7421875,399
1164,1136.71875,424
1165,1137.6953125,394
1166,1138.671875,419
1167,1139.6484375,423
1168,1140.625,406
1169,1141.6015625,376
1170,1142.578125,433
1171,1143.5546875,382
1172,1144.53125,421
1173,1145.5078125,397
1174,1146.484375,406
1175,1147.4609375,424
1176,1148.4375,397
1177,1149.4140625,416
1178,1150.390625,418
1179,1151.3671875,412
1180,1152.34375,359
1181,1153.3203125,422
1182,1154.296875,470
1183,1155.2734375,431
1184,1156.25,402
1185,1157.2265625,417
1186,1158.203125,410
1187,1159.1796875,390
1188,1160.15625,424
1189,1161.1328125,398
1190,1162.109375,404
1191,1163.0859375,428
1192,1164.0625,408
1193,1165.0390625,375
1194,1166.015625,394
1195,1166.9921875,408
1196,1167.96875,367
1197,1168.9453125,418
1198,1169.921875,366
1199,1170.8984375,400
1200,1171.875,422
1201,1172.8515625,425
1202,1173.828125,413
1203,1174.8046875,432
1204,1175.78125,375
1205,1176.7578125,406
1206,1177.734375,388
1207,1178.7109375,394
1208,1179.6875,405
1209,1180.6640625,423
1210,1181.640625,412
1211,1182.6171875,409
1212,1183.59375,407
1213,1184.5703125,396
1214,1185.546875,420
1215,1186.5234375,411
1216,1187.5,404
1217,1188.4765625,392
1218,1189.453125,394
1219,1190.4296875,380
1220,1191.40625,372
1221,1192.3828125,348
1222,1193.359375,388
1223,1194.3359375,371
1224,1195.3125,375
1225,1196.2890625,405
1226,1197.265625,375
1227,1198.2421875,420
1228,1199.21875,381
1229,1200.1953125,415
1230,1201.171875,414
1231,1202.1484375,378
1232,1203.125,404
1233,1204.1015625,391
1234,1205.078125,387
1235,1206.0546875,371
1236,1207.03125,362
1237,1208.0078125,417
1238,1208.984375,410
1239,1209.9609375,381
1240,1210.9375,366
1241,1211.9140625,371
1242,1212.890625,418
1243,1213.8671875,384
1244,1214.84375,395
1245,1215.8203125,365
1246,1216.796875,374
1247,1217.7734375,353
1248,1218.75,389
1249,1219.7265625,409
1250,1220.703125,395
1251,1221.6796875,386
1252,1222.65625,387
1253,1223.6328125,383
1254,1224.609375,394
1255,1225.5859375,374
1256,1226.5625,374
1257,1227.5390625,406
1258,1228.515625,351
1259,1229.4921875,349
1260,1230.46875,391
1261,1231.4453125,395
1262,1232.421875,392
1263,1233.3984375,336
1264,1234.375,369
1265,1235.3515625,352
1266,1236.328125,371
1267,1237.3046875,369
1268,1238.28125,393
1269,1239.2578125,418
1270,1240.234375,425
1271,1241.2109375,358
1272,1242.1875,376
1273,1243.1640625,355
1274,1244.140625,348
1275,1245.1171875,369
1276,1246.09375,347
1277,1247.0703125,328
1278,1248.046875,387
1279,1249.0234375,379
1280,1250.0,385
1281,1250.9765625,356
1282,1251.953125,358
1283,1252.9296875,367
1284,1253.90625,362
1285,1254.8828125,361
1286,1255.859375,383
1287,1256.8359375,360
1288,1257.8125,345
1289,1258.7890625,378
1290,1259.765625,357
1291,1260.7421875,340
1292,1261.71875,354
1293,1262.6953125,385
1294,1263.671875,344
1295,1264.6484375,345
1296,1265.625,384
1297,1266.6015625,354
1298,1267.578125,358
1299,1268.5546875,387
1300,1269.53125,348
1301,1270.5078125,373
1302,1271.484375,362
1303,1272.4609375,352
1304,1273.4375,371
1305,1274.4140625,348
1306,1275.390625,361
1307,1276.3671875,357
1308,1277.34375,393
1309,1278.3203125,369
1310,1279.296875,353
1311,1280.2734375,354
1312,1281.25,361
1313,1282.2265625,313
1314,1283.203125,352
1315,1284.1796875,338
1316,1285.15625,336
1317,1286.1328125,315
1318,1287.109375,372
1319,1288.0859375,353
1320,1289.0625,347
1321,1290.0390625,361
1322,1291.015625,350
1323,1291.9921875,359
1324,1292.96875,375
1325,1293.9453125,335
1326,1294.921875,341
1327,1295.8984375,326
1328,1296.875,359
1329,1297.8515625,344
1330,1298.828125,381
1331,1299.8046875,337
1332,1300.78125,363
1333,1301.7578125,374
1334,1302.734375,336
1335,1303.7109375,343
1336,1304.6875,350
1337,1305.6640625,324
1338,1306.640625,364
1339,1307.6171875,357
1340,1308.59375,345
1341,1309.5703125,328
1342,1310.546875,356
1343,1311.5234375,328
1344,1312.5,326
1345,1313.4765625,339
1346,1314.453125,325
1347,1315.4296875,368
1348,1316.40625,353
1349,1317.3828125,344
1350,1318.359375,321
1351,1319.3359375,347
1352,1320.3125,373
1353,1321.2890625,320
1354,1322.265625,362
1355,1323.2421875,323
1356,1324.21875,325
1357,1325.1953125,345
1358,1326.171875,316
1359,1327.1484375,355
